date,polarity,subjectivity
2010-05-31,0.159682948683,0.291317788878
2010-06-01,0.182610174471,0.29058944494
2010-06-02,0.164995676938,0.308995046898
2010-06-03,0.109735309298,0.312222711605
2010-06-04,0.0918094727544,0.284192888639
2010-06-05,0.113332650643,0.289724266225
2010-06-06,0.12867170693,0.277646704545
2010-06-07,0.110986326097,0.288685380915
2010-06-08,0.128343613944,0.26613234534
2010-06-09,0.060426449385,0.279546226551
2010-06-10,0.17485028334,0.27170209695
2010-06-11,0.114772678658,0.24150543771
2010-06-12,0.20340978546,0.2743832875
2010-06-13,0.131602454112,0.300253942076
2010-06-14,0.173457973917,0.291789223785
2010-06-15,0.0951105315391,0.272751227606
2010-06-16,0.119694212046,0.310565740301
2010-06-17,0.1621446712,0.308692669451
2010-06-18,0.0889006660903,0.274992027787
2010-06-19,0.125256525592,0.282432360972
2010-06-20,0.152263712351,0.286792837463
2010-06-21,0.225262350514,0.349161926407
2010-06-22,0.125947635313,0.291512238574
2010-06-23,0.0883976985276,0.262723668785
2010-06-24,0.0926163077118,0.320414462998
2010-06-25,0.0923334246853,0.347077000361
2010-06-26,0.112786713753,0.330598040909
2010-06-27,0.130302204906,0.296884069033
2010-06-28,0.115241367935,0.279044870019
2010-06-29,0.111505354937,0.280771811291
2010-06-30,0.106498187563,0.255404475108
2010-07-01,0.0234643663946,0.368723726551
2010-07-02,0.0730610414976,0.254259259861
2010-07-03,0.113361356339,0.306844876737
2010-07-04,0.204349164504,0.305615630959
2010-07-05,0.117333950903,0.251566200065
2010-07-06,0.118550234677,0.262780450423
2010-07-07,0.116821820136,0.266113089503
2010-07-08,0.166050559858,0.348790550746
2010-07-09,0.0971768070846,0.253940743061
2010-07-10,0.133238721376,0.262367000258
2010-07-11,0.104074639081,0.236878737374
2010-07-12,0.117156972102,0.285754920172
2010-07-13,0.0868646900521,0.270428834019
2010-07-14,0.0971502789109,0.238700591261
2010-07-15,0.0769282672791,0.258971296913
2010-07-16,0.114106723947,0.297633762102
2010-07-17,0.201232105354,0.332552297112
2010-07-18,0.12606272041,0.285306785689
2010-07-19,0.0676994177168,0.293453267574
2010-07-20,0.124735238014,0.306265115718
2010-07-21,0.125593245085,0.305792850349
2010-07-22,0.168496671309,0.310112165103
2010-07-23,0.125627804846,0.329563774235
2010-07-24,0.139989807563,0.321039113757
2010-07-25,0.175946344271,0.319029803459
2010-07-26,0.166790501268,0.262377925574
2010-07-27,0.139049961138,0.296194002988
2010-07-28,0.141603769026,0.310311231962
2010-07-29,0.398240463564,0.719288161462
2010-07-30,0.1627607311,0.366820512848
2010-07-31,0.299724986782,0.542792484097
2010-08-01,0.121920330361,0.297876440596
2010-08-02,0.101244930493,0.268348283892
2010-08-03,0.0863508216989,0.31930209818
2010-08-04,0.146691914843,0.33541185946
2010-08-05,0.132318553692,0.299597421236
2010-08-06,0.192170455447,0.324540238696
2010-08-07,0.0489612080778,0.257249579485
2010-08-08,0.143261495322,0.289867496766
2010-08-09,0.239495330462,0.364104300144
2010-08-10,0.172429228469,0.312804102333
2010-08-11,0.164010169299,0.305447811425
2010-08-12,0.0894723730052,0.279251063395
2010-08-13,0.154682976393,0.290276408314
2010-08-14,0.372383816964,0.721061165224
2010-08-15,0.331569234758,0.564798659211
2010-08-16,0.106037472944,0.277227765152
2010-08-17,0.148765848711,0.293819050833
2010-08-18,0.108495528875,0.277844714707
2010-08-19,0.155132731993,0.315840014731
2010-08-20,0.201057663054,0.332173451363
2010-08-21,0.192558545054,0.343763705267
2010-08-22,0.181528709221,0.315065673401
2010-08-23,0.152312942469,0.297374140853
2010-08-24,0.184970259606,0.326475001503
2010-08-25,0.165794356079,0.316102760619
2010-08-26,0.142806371059,0.283531934214
2010-08-27,0.148145449735,0.28573771941
2010-08-28,0.176890510704,0.321714748377
2010-08-29,0.147974716599,0.268840488077
2010-08-30,0.221673672803,0.369503590183
2010-08-31,0.15334251202,0.419565762987
2010-09-01,0.0768049231151,0.232208734668
2010-09-02,0.0770876185632,0.296033197671
2010-09-03,0.166806380321,0.34470493821
2010-09-04,0.0784783407879,0.356621136364
2010-09-05,0.100167825277,0.297660917508
2010-09-06,0.0994601292581,0.277057298634
2010-09-07,0.0969890205046,0.274458217431
2010-09-08,0.0853183232624,0.344498791486
2010-09-09,0.0829037943798,0.232640217653
2010-09-10,0.102815203032,0.288362901491
2010-09-11,0.0964242239452,0.293739254149
2010-09-12,0.140762280017,0.300439443242
2010-09-13,0.105695132313,0.278939571308
2010-09-14,0.124687369341,0.291149691558
2010-09-15,0.0964678419186,0.268773025447
2010-09-16,0.0991967618709,0.302010909461
2010-09-17,0.104371408415,0.272878295304
2010-09-18,0.101509818983,0.26969986384
2010-09-19,0.102961861885,0.298638377225
2010-09-20,0.101372137897,0.270469799784
2010-09-21,0.0916271825209,0.309347656371
2010-09-22,0.099845988969,0.315415859242
2010-09-23,0.120130612359,0.337323125254
2010-09-24,0.101091013058,0.212951171699
2010-09-25,0.106174978289,0.270620207431
2010-09-26,0.109865184753,0.264348646585
2010-09-27,0.137939870243,0.333956377465
2010-09-28,0.119251829632,0.278320742776
2010-09-29,0.0871428872263,0.264504852595
2010-09-30,0.112077399445,0.281262266322
2010-10-01,0.171681054132,0.325368716768
2010-10-02,0.144292783151,0.3222894379
2010-10-03,0.124995778657,0.3198222114
2010-10-04,0.0991957545485,0.292457645714
2010-10-05,0.123632852226,0.291956116902
2010-10-06,0.11047466946,0.273347317405
2010-10-07,0.130937453403,0.313802041015
2010-10-08,0.11092415639,0.294382553696
2010-10-09,0.136288910066,0.32936523347
2010-10-10,0.143227161721,0.285474325109
2010-10-11,0.0805788649082,0.26247243673
2010-10-12,0.100172683644,0.228463670034
2010-10-13,0.167077050464,0.32195780599
2010-10-14,0.149865718612,0.319349240759
2010-10-15,0.113603727949,0.249315559015
2010-10-16,0.160622929304,0.324573637936
2010-10-17,0.123652099623,0.2885723594
2010-10-18,0.147051516549,0.331141911468
2010-10-19,0.0682222954476,0.269937005125
2010-10-20,0.107099685593,0.269125478896
2010-10-21,0.0981587174573,0.263890214346
2010-10-22,0.101210513524,0.290431064907
2010-10-23,0.127796940949,0.296199682248
2010-10-24,0.121434174589,0.27736766428
2010-10-25,0.0737314619876,0.232846909438
2010-10-26,0.0632242364557,0.219015200818
2010-10-27,0.0726466331863,0.259484799552
2010-10-28,0.111972404176,0.236965027889
2010-10-29,0.0722761246485,0.269941468175
2010-10-30,0.11263889837,0.219528551402
2010-10-31,0.124239868175,0.289556750413
2010-11-01,0.108728057923,0.248048478235
2010-11-02,0.122414856572,0.280411906704
2010-11-03,0.0918514481684,0.266102728753
2010-11-04,0.0964155203542,0.304155076058
2010-11-05,0.108095289972,0.284273815536
2010-11-06,0.145181107823,0.304326056999
2010-11-07,0.115525161887,0.302715123256
2010-11-08,0.112648103434,0.238362118067
2010-11-09,0.12030583004,0.269428187877
2010-11-10,0.252858811628,0.340802472944
2010-11-11,0.079586089943,0.334725648486
2010-11-12,0.0772099423296,0.232683263814
2010-11-13,0.118779473456,0.262708540648
2010-11-14,0.104644605506,0.264612431619
2010-11-15,0.128151376714,0.352664354257
2010-11-16,0.0797849794072,0.271082974687
2010-11-17,0.0906832745376,0.262610665261
2010-11-18,0.11291261296,0.248982939514
2010-11-19,0.12224741594,0.253024223649
2010-11-20,0.119260270093,0.27996147607
2010-11-21,0.150045504623,0.303321956469
2010-11-22,0.108035064848,0.266870370043
2010-11-23,0.12380216448,0.321324325998
2010-11-24,0.174852467052,0.325052475645
2010-11-25,0.0743553742315,0.33758085558
2010-11-26,0.161243643488,0.294738094612
2010-11-27,0.127990904895,0.346912380652
2010-11-28,0.21032912475,0.323681778351
2010-11-29,0.141851884395,0.307640462963
2010-11-30,0.114678753157,0.313080191198
2010-12-01,0.100697995462,0.322273107631
2010-12-02,0.092751380787,0.313874070827
2010-12-03,0.0896824408935,0.250597606791
2010-12-04,0.103698389379,0.297427567803
2010-12-05,0.154038601108,0.336160784516
2010-12-06,0.110281617176,0.294840657167
2010-12-07,0.126295219087,0.262627699443
2010-12-08,0.099409157926,0.241539545642
2010-12-09,0.0868681534044,0.232393241943
2010-12-10,0.112060710791,0.270476877983
2010-12-11,0.11817270047,0.303692723814
2010-12-12,0.102246396011,0.306943608419
2010-12-13,0.112162672649,0.286448295973
2010-12-14,0.110922916112,0.281628556397
2010-12-15,0.11361586163,0.270952357203
2010-12-16,0.123031647528,0.274943662254
2010-12-17,0.284385188135,0.328514556771
2010-12-18,0.163934358625,0.303528897029
2010-12-19,0.11671912277,0.325631125703
2010-12-20,0.0853765560185,0.260619597995
2010-12-21,0.16053704387,0.328408737235
2010-12-22,0.0797213969233,0.258466179285
2010-12-23,0.114035327471,0.264382660233
2010-12-24,0.163651466858,0.296726841736
2010-12-25,0.117660003002,0.294979195738
2010-12-26,0.126574294817,0.303592493247
2010-12-27,0.101749635758,0.255602794154
2010-12-28,0.105691621235,0.234938332612
2010-12-29,0.0873470710424,0.250300050135
2010-12-30,0.118173773593,0.272887576359
2010-12-31,0.135385915099,0.294451908462
2011-01-01,0.101000535661,0.245516584361
2011-01-02,0.266771880411,0.378070975228
2011-01-03,0.111929539818,0.295212405141
2011-01-04,0.097673869347,0.26901086771
2011-01-05,0.114502386702,0.276068144541
2011-01-06,0.105004161891,0.303328789313
2011-01-07,0.0986222199675,0.331861373016
2011-01-08,0.133462042336,0.322564670515
2011-01-09,0.135486885557,0.310805819458
2011-01-10,0.123503285002,0.272953820809
2011-01-11,0.113744763697,0.231087764874
2011-01-12,0.12680926831,0.276795222925
2011-01-13,0.127364485066,0.260674620611
2011-01-14,0.134051788647,0.288514735172
2011-01-15,0.129969963884,0.289408646215
2011-01-16,0.110127427115,0.30110280483
2011-01-17,0.0852669428305,0.171716733937
2011-01-18,0.137055911585,0.498352747715
2011-01-19,0.13926654217,0.287195134079
2011-01-20,0.10032383643,0.278969139079
2011-01-21,0.123946957747,0.306835493025
2011-01-22,0.09365069591,0.252685696826
2011-01-23,0.140920090112,0.280433902116
2011-01-24,0.111406673628,0.250356349206
2011-01-25,0.152528297672,0.270481254209
2011-01-26,0.128895369785,0.27783876776
2011-01-27,0.0983894516045,0.239370198043
2011-01-28,0.142693472261,0.30135288924
2011-01-29,0.149121673871,0.292262342472
2011-01-30,0.145960587059,0.279223365048
2011-01-31,0.0987772445695,0.268647706229
2011-02-01,0.0990458519018,0.260842006859
2011-02-02,0.122713110515,0.25465837566
2011-02-03,0.117196332643,0.311600269499
2011-02-04,0.134570651237,0.271543566295
2011-02-05,0.109129689409,0.323888501782
2011-02-06,0.143503069262,0.281145428784
2011-02-07,0.128022304632,0.27808881525
2011-02-08,0.115359189349,0.287849290154
2011-02-09,0.109144404297,0.316162277098
2011-02-10,0.098972557886,0.268149277766
2011-02-11,0.106421231515,0.260050164483
2011-02-12,0.116666106752,0.26234612494
2011-02-13,0.112404497768,0.284553759657
2011-02-14,0.0964204006584,0.219662718254
2011-02-15,0.0105866817022,0.308213927008
2011-02-16,0.0920838451571,0.260703697018
2011-02-17,0.102203374551,0.2523738647
2011-02-18,0.0738385899488,0.240839063205
2011-02-19,0.129114153128,0.269726893931
2011-02-20,0.146147417441,0.333840460835
2011-02-21,0.0776602678571,0.253929758598
2011-02-22,0.0775726768631,0.225777146465
2011-02-23,0.0619415881512,0.206568498076
2011-02-24,0.0996161866444,0.279446875445
2011-02-25,0.081889197887,0.256432121991
2011-02-26,0.0937572000758,0.265594949171
2011-02-27,0.11502972539,0.262536734885
2011-02-28,0.0727801377844,0.245900695647
2011-03-01,0.129098685572,0.278627367725
2011-03-02,0.0913252296777,0.238719582732
2011-03-03,0.108498705702,0.271442281304
2011-03-04,0.102885814168,0.287594213865
2011-03-05,0.110599842723,0.266302681726
2011-03-06,0.131830236079,0.381371969049
2011-03-07,0.112667130494,0.291277482564
2011-03-08,0.0903506296423,0.256348306
2011-03-09,0.111668125739,0.330100543322
2011-03-10,0.126237475216,0.293636211936
2011-03-11,0.103080428842,0.319601266234
2011-03-12,0.0914619135725,0.274451764578
2011-03-13,0.127028583231,0.310806197825
2011-03-14,0.116948879211,0.317069107559
2011-03-15,0.0950263842427,0.285575633556
2011-03-16,0.08131067403,0.290491575716
2011-03-17,0.105335952556,0.307962682669
2011-03-18,0.119415593942,0.300856441498
2011-03-19,0.10380021711,0.324411014184
2011-03-20,0.119934900544,0.305828202423
2011-03-21,0.0914660658854,0.248837013218
2011-03-22,0.110142980319,0.253516405816
2011-03-23,0.11505475179,0.283538150822
2011-03-24,0.0813597935575,0.258371442611
2011-03-25,0.0958437186887,0.252754687419
2011-03-26,0.129788333061,0.309791978884
2011-03-27,0.120908219021,0.311200921717
2011-03-28,0.0707457119775,0.21156611377
2011-03-29,0.073842194715,0.294966614034
2011-03-30,0.11359501739,0.259742223008
2011-03-31,0.110724372402,0.291757214289
2011-04-01,0.0952525624568,0.263155726265
2011-04-02,0.104618804549,0.286112176805
2011-04-03,0.0941268663946,0.288920851926
2011-04-04,0.103594995547,0.2935850962
2011-04-05,0.0808709580986,0.289352758122
2011-04-06,0.0649970686143,0.234742947515
2011-04-07,0.101885909189,0.302878615439
2011-04-08,0.114993591153,0.267386215093
2011-04-09,0.111494111235,0.275881381821
2011-04-10,0.120382837285,0.306420171773
2011-04-11,0.0722535299319,0.258775790404
2011-04-12,0.0875650109002,0.261340068866
2011-04-13,0.090494436553,0.299769806397
2011-04-14,0.0951502405776,0.255378550015
2011-04-15,0.0930266940518,0.268670768476
2011-04-16,0.149909006333,0.353621919034
2011-04-17,0.0995587823772,0.294998207533
2011-04-18,0.068329626486,0.222132422006
2011-04-19,0.0925727620654,0.27743145202
2011-04-20,0.0392367202396,0.232536253608
2011-04-21,0.0723557009946,0.227576044141
2011-04-22,0.0792458383066,0.255048008057
2011-04-23,0.0714329445403,0.234648453213
2011-04-24,0.126552175414,0.308148879358
2011-04-25,0.131743603295,0.315900642136
2011-04-26,0.0948167640956,0.256031591991
2011-04-27,0.0582101928049,0.185931870259
2011-04-28,0.103136175144,0.25271952381
2011-04-29,0.0924976437801,0.289834970619
2011-04-30,0.0962249968768,0.27326453106
2011-05-01,0.0770084084642,0.25652458153
2011-05-02,0.0984014227935,0.31011015712
2011-05-03,0.0760853152902,0.249129266243
2011-05-04,0.0781085570903,0.222928864928
2011-05-05,0.0705488570978,0.252164963925
2011-05-06,0.0910095070168,0.260637576659
2011-05-07,0.095052964947,0.263814424603
2011-05-08,0.17086971104,0.346084242323
2011-05-09,0.0999336035326,0.275170129824
2011-05-10,0.0877459457957,0.240456865542
2011-05-11,0.0814576969753,0.235691721982
2011-05-12,0.0762426251371,0.248009199966
2011-05-13,0.0841507620623,0.250890698857
2011-05-14,0.0965062274343,0.253907520766
2011-05-15,0.0846336190376,0.261927918012
2011-05-16,0.079538016183,0.22149413961
2011-05-17,0.0726894650861,0.292847722846
2011-05-18,0.0689694310782,0.265456005268
2011-05-19,0.0835722791028,0.250090918984
2011-05-20,0.0606489024546,0.22393212519
2011-05-21,0.0754743527802,0.246447584013
2011-05-22,0.0966654584695,0.281175045024
2011-05-23,0.0793197381899,0.229929040017
2011-05-24,0.0948372329696,0.253801828403
2011-05-25,0.0861668503863,0.260286766775
2011-05-26,0.0643631038059,0.258383235029
2011-05-27,0.0718019770941,0.257342287319
2011-05-28,0.0825966359095,0.282989616171
2011-05-29,0.117802479883,0.264712346384
2011-05-30,0.0270047738546,0.117003675144
2011-05-31,0.0781052136694,0.221196675084
2011-06-01,0.0801405168313,0.237626556314
2011-06-02,0.0818276666216,0.261760514069
2011-06-03,0.0703270218367,0.265094958652
2011-06-04,0.102752767331,0.283278062169
2011-06-05,0.0910028890814,0.262033509731
2011-06-06,0.0940606133457,0.282710484377
2011-06-07,0.0808041309715,0.257407610029
2011-06-08,0.104649362975,0.274906481782
2011-06-09,0.0590791476387,0.240474021018
2011-06-10,0.0785268494516,0.276483120186
2011-06-11,0.0857140761937,0.265644875541
2011-06-12,0.0709816273823,0.249633397688
2011-06-13,0.100415016298,0.284580797338
2011-06-14,0.104135588422,0.271838350535
2011-06-15,0.0859286093289,0.297334112647
2011-06-16,0.074221651936,0.28022342322
2011-06-17,0.0513420416592,0.275414849687
2011-06-18,0.117789192984,0.284104543924
2011-06-19,0.069234318653,0.276545938876
2011-06-20,0.0514889441852,0.244387691198
2011-06-21,0.0866882266589,0.295008676221
2011-06-22,0.0643908321956,0.260926852203
2011-06-23,0.0759806096568,0.231749827441
2011-06-24,0.0973529075554,0.255633054076
2011-06-25,0.0979829582469,0.300305907565
2011-06-26,0.0840424520282,0.289132092722
2011-06-27,0.066396724448,0.243858107624
2011-06-28,0.0871534180533,0.279996783679
2011-06-29,0.100569343212,0.299308365801
2011-06-30,0.0684263565172,0.263400727559
2011-07-01,0.123560281672,0.292477123616
2011-07-02,0.106066170855,0.260233850652
2011-07-03,0.0933348670109,0.276008338513
2011-07-04,0.0874042957218,0.232625812266
2011-07-05,0.085188507433,0.260506388288
2011-07-06,0.0759250893469,0.249031874051
2011-07-07,0.0788654310403,0.251959348244
2011-07-08,0.07974018895,0.267219351852
2011-07-09,0.0836174717643,0.291634375856
2011-07-10,0.102770465091,0.274009359568
2011-07-11,0.0637899327539,0.247894410312
2011-07-12,0.0919524352411,0.263308464621
2011-07-13,0.0710525168162,0.242837664419
2011-07-14,0.079802933971,0.2374562707
2011-07-15,0.0635909949946,0.258276223846
2011-07-16,0.0931321721797,0.281328635485
2011-07-17,0.0996936890043,0.312215248478
2011-07-18,0.0838391735643,0.294478880656
2011-07-19,0.0645470693167,0.213300792448
2011-07-20,0.0631417290464,0.258361384981
2011-07-21,0.0882629660196,0.282043745923
2011-07-22,0.077336192812,0.266173577178
2011-07-23,0.0616241770874,0.293493200133
2011-07-24,0.0874678755843,0.319769124117
2011-07-25,0.0620022999671,0.278690590009
2011-07-26,0.0568701034001,0.198700478716
2011-07-27,0.0828700559727,0.254984488035
2011-07-28,0.106255189316,0.301726019605
2011-07-29,0.148463356495,0.312003191739
2011-07-30,0.140839061959,0.315576343869
2011-07-31,0.084144916515,0.255009527823
2011-08-01,0.0559494136419,0.243229448759
2011-08-02,0.0696589165276,0.25827167809
2011-08-03,0.0591160257392,0.210313506867
2011-08-04,0.0993445430786,0.27504589628
2011-08-05,0.100097964501,0.28459982499
2011-08-06,0.113462410867,0.27821217551
2011-08-07,0.110799453619,0.285807664418
2011-08-08,0.0735596363721,0.289314820324
2011-08-09,0.0980832508464,0.24521975025
2011-08-10,0.100459245055,0.262261476949
2011-08-11,0.0692147934664,0.199077873203
2011-08-12,0.0733473493841,0.259248915945
2011-08-13,0.103050013923,0.284434132997
2011-08-14,0.118147887296,0.336921378127
2011-08-15,0.075771346388,0.289498027898
2011-08-16,0.081316919098,0.253591122535
2011-08-17,0.0762025260306,0.224724176223
2011-08-18,0.0912796637124,0.277569500565
2011-08-19,0.10699739166,0.250851645191
2011-08-20,0.116464443123,0.275600027776
2011-08-21,0.118431041297,0.27816327122
2011-08-22,0.0660307530744,0.228301707912
2011-08-23,0.0746450732202,0.263357205005
2011-08-24,0.0389951696157,0.21945494528
2011-08-25,0.0708163373757,0.238882846624
2011-08-26,0.0758721647301,0.278703585936
2011-08-27,0.107418405067,0.255603449606
2011-08-28,0.0877675777718,0.254655135032
2011-08-29,0.140139220893,0.286720603558
2011-08-30,0.0859029161277,0.272856424306
2011-08-31,-0.0915670664771,0.240725621947
2011-09-01,0.0841094790308,0.293870787754
2011-09-02,0.0563306246618,0.234727867965
2011-09-03,0.0701228129885,0.274176907283
2011-09-04,0.0905363058012,0.276858943603
2011-09-05,0.0920764811809,0.273157030423
2011-09-06,0.0860508124493,0.263000589966
2011-09-07,0.0761252899531,0.262495648449
2011-09-08,0.117195961851,0.308969882756
2011-09-09,0.0919259569863,0.25868196491
2011-09-10,0.0981638656569,0.294475091575
2011-09-11,0.11238468394,0.310547150773
2011-09-12,0.0942030570529,0.281420649998
2011-09-13,0.0786472835402,0.30029485163
2011-09-14,0.115979062876,0.276438348758
2011-09-15,0.0799641233661,0.262663364045
2011-09-16,0.0762970010557,0.275764522996
2011-09-17,0.109215655994,0.303880329606
2011-09-18,0.11310851663,0.302331277033
2011-09-19,0.0906241044748,0.293103272306
2011-09-20,0.0799293841949,0.292151829143
2011-09-21,0.0947596559661,0.241823615921
2011-09-22,0.107207156047,0.275047833694
2011-09-23,0.0948214171101,0.253926984728
2011-09-24,0.0903297330489,0.296243133348
2011-09-25,0.144816666574,0.325186498677
2011-09-26,0.0843762213429,0.264595580151
2011-09-27,0.0754532873055,0.236259617089
2011-09-28,0.0848403932578,0.262398104026
2011-09-29,0.111312037969,0.274746272246
2011-09-30,0.117519655821,0.284534275558
2011-10-01,0.122237385011,0.311151184163
2011-10-02,0.116922595928,0.307849652778
2011-10-03,0.104741604952,0.301386479978
2011-10-04,0.073805705465,0.3030351591
2011-10-05,0.0234873051948,0.258286089466
2011-10-06,0.074239165854,0.198848199971
2011-10-07,0.0942293743526,0.266604654011
2011-10-08,0.140909310557,0.337378258257
2011-10-09,0.109770943684,0.291345977232
2011-10-10,0.0827272018877,0.261406096681
2011-10-11,0.0945284981451,0.268362624875
2011-10-12,0.0777317158941,0.27095086051
2011-10-13,0.0882018775403,0.283641645863
2011-10-14,0.110817537221,0.311525865801
2011-10-15,0.103452215058,0.30712778379
2011-10-16,0.14619311223,0.33224894684
