date,pos_score,neg_score
2010-02-21,0.79375,0.28125
2010-02-22,0.835616438356,0.246575342466
2010-02-23,0.717105263158,0.375
2010-02-24,0.745,0.335
2010-02-25,0.722826086957,0.336956521739
2010-02-26,0.833333333333,0.201388888889
2010-02-27,0.77380952381,0.291666666667
2010-02-28,0.7875,0.25625
2010-03-01,0.779487179487,0.287179487179
2010-03-02,0.594936708861,0.53164556962
2010-03-03,0.520325203252,0.556910569106
2010-03-04,0.664429530201,0.429530201342
2010-03-05,0.822033898305,0.220338983051
2010-03-06,0.843049327354,0.192825112108
2010-03-07,0.735537190083,0.305785123967
2010-03-08,0.685897435897,0.391025641026
2010-03-09,0.6,0.464285714286
2010-03-10,0.624338624339,0.460317460317
2010-03-11,0.68152866242,0.407643312102
2010-03-12,0.889473684211,0.142105263158
2010-03-13,0.728476821192,0.324503311258
2010-03-14,0.660606060606,0.412121212121
2010-03-15,0.699421965318,0.393063583815
2010-03-16,0.787234042553,0.276595744681
2010-03-17,0.8125,0.255681818182
2010-03-18,0.75974025974,0.318181818182
2010-03-19,0.613636363636,0.44696969697
2010-03-20,0.746153846154,0.346153846154
2010-03-21,0.729508196721,0.368852459016
2010-03-22,0.690476190476,0.380952380952
2010-03-23,0.731428571429,0.354285714286
2010-03-24,0.767857142857,0.297619047619
2010-03-25,0.668874172185,0.397350993377
2010-03-26,0.805309734513,0.274336283186
2010-03-27,0.744186046512,0.31007751938
2010-03-28,0.756578947368,0.309210526316
2010-03-29,0.748201438849,0.338129496403
2010-03-30,0.723880597015,0.358208955224
2010-03-31,0.769230769231,0.282051282051
2010-04-01,0.352941176471,0.693277310924
2010-04-02,0.710843373494,0.33734939759
2010-04-03,0.745,0.32
2010-04-04,0.688741721854,0.417218543046
2010-04-05,0.820689655172,0.303448275862
2010-04-06,0.755555555556,0.305555555556
2010-04-07,0.633540372671,0.459627329193
2010-04-08,0.746753246753,0.331168831169
2010-04-09,0.69801980198,0.445544554455
2010-04-10,0.62962962963,0.466666666667
2010-04-11,0.7,0.406666666667
2010-04-12,0.827868852459,0.237704918033
2010-04-13,0.7,0.385714285714
2010-04-14,0.688405797101,0.369565217391
2010-04-15,0.76,0.306666666667
2010-04-16,0.630057803468,0.445086705202
2010-04-17,0.761006289308,0.389937106918
2010-04-18,0.614864864865,0.452702702703
2010-04-19,0.694915254237,0.432203389831
2010-04-20,0.700787401575,0.354330708661
2010-04-21,0.81884057971,0.246376811594
2010-04-22,0.640776699029,0.436893203883
2010-04-23,0.727272727273,0.376623376623
2010-04-24,0.825806451613,0.264516129032
2010-04-25,0.705479452055,0.376712328767
2010-04-26,0.546961325967,0.524861878453
2010-04-27,0.676691729323,0.390977443609
2010-04-28,0.744,0.368
2010-04-29,0.637037037037,0.414814814815
2010-04-30,0.695364238411,0.384105960265
2010-05-01,0.716312056738,0.340425531915
2010-05-02,0.769230769231,0.307692307692
2010-05-03,0.875,0.17
2010-05-04,0.629139072848,0.430463576159
2010-05-05,0.708860759494,0.392405063291
2010-05-06,0.688622754491,0.377245508982
2010-05-07,0.7,0.383333333333
2010-05-08,0.677685950413,0.429752066116
2010-05-09,0.643564356436,0.435643564356
2010-05-10,0.64,0.406666666667
2010-05-11,0.721804511278,0.375939849624
2010-05-12,0.63025210084,0.478991596639
2010-05-13,0.661870503597,0.41726618705
2010-05-14,0.81679389313,0.229007633588
2010-05-15,0.709923664122,0.335877862595
2010-05-16,0.79746835443,0.259493670886
2010-05-17,0.748299319728,0.340136054422
2010-05-18,0.751515151515,0.309090909091
2010-05-19,0.707006369427,0.394904458599
2010-05-20,0.822368421053,0.243421052632
2010-05-21,0.762237762238,0.321678321678
2010-05-22,0.722222222222,0.396825396825
2010-05-23,0.683333333333,0.408333333333
2010-05-24,0.816666666667,0.291666666667
2010-05-25,0.728813559322,0.296610169492
2010-05-26,0.788461538462,0.25
2010-05-27,0.728476821192,0.337748344371
2010-05-28,0.641025641026,0.442307692308
2010-05-29,0.77027027027,0.304054054054
2010-05-30,0.741379310345,0.353448275862
2010-05-31,0.808,0.264
2010-06-01,0.765217391304,0.313043478261
2010-06-02,0.751552795031,0.354037267081
2010-06-03,0.676056338028,0.429577464789
2010-06-04,0.719424460432,0.395683453237
2010-06-05,0.688622754491,0.455089820359
2010-06-06,0.579365079365,0.492063492063
2010-06-07,0.773333333333,0.293333333333
2010-06-08,0.785714285714,0.307142857143
2010-06-09,0.75,0.321428571429
2010-06-10,0.675213675214,0.410256410256
2010-06-11,0.764705882353,0.302521008403
2010-06-12,0.761363636364,0.306818181818
2010-06-13,0.785714285714,0.3125
2010-06-14,0.716666666667,0.333333333333
2010-06-15,0.656976744186,0.470930232558
2010-06-16,0.739837398374,0.373983739837
2010-06-17,0.791139240506,0.26582278481
2010-06-18,0.655462184874,0.420168067227
2010-06-19,0.686666666667,0.393333333333
2010-06-20,0.757352941176,0.352941176471
2010-06-21,0.642335766423,0.423357664234
2010-06-22,0.669064748201,0.410071942446
2010-06-23,0.741379310345,0.333333333333
2010-06-24,0.679824561404,0.385964912281
2010-06-25,0.395348837209,0.647840531561
2010-06-26,0.65625,0.4375
2010-06-27,0.700636942675,0.394904458599
2010-06-28,0.734375,0.34375
2010-06-29,0.71875,0.4125
2010-06-30,0.690909090909,0.4
2010-07-01,0.68992248062,0.37984496124
2010-07-02,0.56338028169,0.492957746479
2010-07-03,0.609375,0.484375
2010-07-04,0.666666666667,0.37962962963
2010-07-05,0.694444444444,0.375
2010-07-06,0.497237569061,0.541436464088
2010-07-07,0.697841726619,0.352517985612
2010-07-08,0.697841726619,0.381294964029
2010-07-09,0.671328671329,0.377622377622
2010-07-10,0.75,0.318181818182
2010-07-11,0.807339449541,0.266055045872
2010-07-12,0.784722222222,0.347222222222
2010-07-13,0.68125,0.40625
2010-07-14,0.632352941176,0.433823529412
2010-07-15,0.701754385965,0.368421052632
2010-07-16,0.681818181818,0.415584415584
2010-07-17,0.64,0.42
2010-07-18,0.746031746032,0.365079365079
2010-07-19,0.725663716814,0.380530973451
2010-07-20,0.781512605042,0.260504201681
2010-07-21,0.634328358209,0.425373134328
2010-07-22,0.724770642202,0.339449541284
2010-07-23,0.689655172414,0.406896551724
2010-07-24,0.72131147541,0.311475409836
2010-07-25,0.781954887218,0.315789473684
2010-07-26,0.674418604651,0.395348837209
2010-07-27,0.814606741573,0.241573033708
2010-07-28,0.735099337748,0.331125827815
2010-07-29,0.806451612903,0.225806451613
2010-07-30,0.703703703704,0.37037037037
2010-07-31,0.707692307692,0.353846153846
2010-08-01,0.674698795181,0.415662650602
2010-08-02,0.703389830508,0.364406779661
2010-08-03,0.763779527559,0.346456692913
2010-08-04,0.857798165138,0.188073394495
2010-08-05,0.693693693694,0.36036036036
2010-08-06,0.663265306122,0.418367346939
2010-08-07,0.113636363636,0.904545454545
2010-08-08,0.780303030303,0.272727272727
2010-08-09,0.647887323944,0.415492957746
2010-08-10,0.815789473684,0.269736842105
2010-08-11,0.753846153846,0.315384615385
2010-08-12,0.689024390244,0.371951219512
2010-08-13,0.744966442953,0.355704697987
2010-08-14,0.607142857143,0.464285714286
2010-08-15,0.6875,0.359375
2010-08-16,0.666666666667,0.403846153846
2010-08-17,0.759124087591,0.306569343066
2010-08-18,0.611842105263,0.447368421053
2010-08-19,0.764705882353,0.327731092437
2010-08-20,0.723880597015,0.328358208955
2010-08-21,0.773109243697,0.319327731092
2010-08-22,0.705882352941,0.361344537815
2010-08-23,0.651376146789,0.43119266055
2010-08-24,0.811111111111,0.288888888889
2010-08-25,0.690909090909,0.390909090909
2010-08-26,0.815068493151,0.205479452055
2010-08-27,0.728070175439,0.315789473684
2010-08-28,0.706766917293,0.338345864662
2010-08-29,0.772357723577,0.349593495935
2010-08-30,0.798507462687,0.268656716418
2010-08-31,0.725490196078,0.333333333333
2010-09-01,0.725806451613,0.33064516129
2010-09-02,0.688888888889,0.4
2010-09-03,0.971774193548,0.0967741935484
2010-09-04,0.781115879828,0.25321888412
2010-09-05,0.826086956522,0.246376811594
2010-09-06,0.696774193548,0.4
2010-09-07,0.712820512821,0.415384615385
2010-09-08,0.737588652482,0.382978723404
2010-09-09,0.730769230769,0.333333333333
2010-09-10,0.675925925926,0.425925925926
2010-09-11,0.658682634731,0.431137724551
2010-09-12,0.755102040816,0.278911564626
2010-09-13,0.704819277108,0.39156626506
2010-09-14,0.736486486486,0.351351351351
2010-09-15,0.74,0.3
2010-09-16,0.686746987952,0.385542168675
2010-09-17,0.66,0.406666666667
2010-09-18,0.672043010753,0.440860215054
2010-09-19,0.737804878049,0.329268292683
2010-09-20,0.655405405405,0.391891891892
2010-09-21,0.754010695187,0.438502673797
2010-09-22,0.74025974026,0.311688311688
2010-09-23,0.673076923077,0.391025641026
2010-09-24,0.71,0.32
2010-09-25,0.745562130178,0.313609467456
2010-09-26,0.765060240964,0.289156626506
2010-09-27,0.755434782609,0.336956521739
2010-09-28,0.66049382716,0.413580246914
2010-09-29,0.771653543307,0.275590551181
2010-09-30,0.757763975155,0.341614906832
2010-10-01,0.77094972067,0.31843575419
2010-10-02,0.799086757991,0.269406392694
2010-10-03,0.783653846154,0.278846153846
2010-10-04,0.785234899329,0.281879194631
2010-10-05,0.768786127168,0.265895953757
2010-10-06,0.823863636364,0.232954545455
2010-10-07,0.709459459459,0.364864864865
2010-10-08,0.741721854305,0.350993377483
2010-10-09,0.786666666667,0.293333333333
2010-10-10,0.7,0.335
2010-10-11,0.765100671141,0.342281879195
2010-10-12,0.687179487179,0.379487179487
2010-10-13,0.924686192469,0.117154811715
2010-10-14,0.716981132075,0.339622641509
2010-10-15,0.758064516129,0.314516129032
2010-10-16,0.735632183908,0.390804597701
2010-10-17,0.79754601227,0.288343558282
2010-10-18,0.777777777778,0.269841269841
2010-10-19,0.748299319728,0.360544217687
2010-10-20,0.782352941176,0.323529411765
2010-10-21,0.6796875,0.4296875
2010-10-22,0.702380952381,0.422619047619
2010-10-23,0.751412429379,0.338983050847
2010-10-24,0.672,0.408
2010-10-25,0.742857142857,0.328571428571
2010-10-26,0.661764705882,0.514705882353
2010-10-27,0.614457831325,0.487951807229
2010-10-28,0.794871794872,0.269230769231
2010-10-29,0.830882352941,0.25
2010-10-30,0.840909090909,0.212121212121
2010-10-31,0.71186440678,0.406779661017
2010-11-01,0.79754601227,0.269938650307
2010-11-02,0.766497461929,0.329949238579
2010-11-03,0.689873417722,0.379746835443
2010-11-04,0.751592356688,0.363057324841
2010-11-05,0.674698795181,0.457831325301
2010-11-06,0.570680628272,0.502617801047
2010-11-07,0.727272727273,0.352272727273
2010-11-08,0.656934306569,0.408759124088
2010-11-09,0.576271186441,0.474576271186
2010-11-10,0.563218390805,0.459770114943
2010-11-11,0.803278688525,0.229508196721
2010-11-12,0.742857142857,0.352380952381
2010-11-13,0.758333333333,0.3
2010-11-14,0.653225806452,0.427419354839
2010-11-15,0.642857142857,0.435714285714
2010-11-16,0.699300699301,0.405594405594
2010-11-17,0.67816091954,0.385057471264
2010-11-18,0.714285714286,0.339285714286
2010-11-19,0.838709677419,0.25
2010-11-20,0.686567164179,0.417910447761
2010-11-21,0.80981595092,0.300613496933
2010-11-22,0.723270440252,0.352201257862
2010-11-23,0.692307692308,0.378205128205
2010-11-24,0.761904761905,0.285714285714
2010-11-25,0.849315068493,0.171232876712
2010-11-26,0.586387434555,0.471204188482
2010-11-27,0.756906077348,0.309392265193
2010-11-28,0.743902439024,0.292682926829
2010-11-29,0.793548387097,0.296774193548
2010-11-30,0.659420289855,0.405797101449
2010-12-01,0.795555555556,0.253333333333
2010-12-02,0.729927007299,0.357664233577
2010-12-03,0.768472906404,0.315270935961
2010-12-04,0.587064676617,0.477611940299
2010-12-05,0.826484018265,0.287671232877
2010-12-06,0.75,0.347222222222
2010-12-07,0.707446808511,0.367021276596
2010-12-08,0.759398496241,0.360902255639
2010-12-09,0.834645669291,0.244094488189
2010-12-10,0.772727272727,0.272727272727
2010-12-11,0.776315789474,0.302631578947
2010-12-12,0.74,0.346666666667
2010-12-13,0.717557251908,0.351145038168
2010-12-14,0.741007194245,0.330935251799
2010-12-15,0.751269035533,0.329949238579
2010-12-16,0.75625,0.31875
2010-12-17,0.764705882353,0.345588235294
2010-12-18,0.700680272109,0.367346938776
2010-12-19,0.73275862069,0.344827586207
2010-12-20,0.788079470199,0.284768211921
2010-12-21,0.702290076336,0.404580152672
2010-12-22,0.724137931034,0.358620689655
2010-12-23,0.786802030457,0.263959390863
2010-12-24,0.788819875776,0.27950310559
2010-12-25,0.65625,0.4
2010-12-26,0.804733727811,0.284023668639
2010-12-27,0.585798816568,0.502958579882
2010-12-28,0.661764705882,0.411764705882
2010-12-29,0.775362318841,0.36231884058
2010-12-30,0.730158730159,0.34126984127
2010-12-31,0.639784946237,0.435483870968
2011-01-01,0.725352112676,0.345070422535
2011-01-02,0.798319327731,0.302521008403
2011-01-03,0.683870967742,0.4
2011-01-04,0.764367816092,0.293103448276
2011-01-05,0.738853503185,0.337579617834
2011-01-06,0.765432098765,0.37037037037
2011-01-07,0.64,0.42
2011-01-08,0.727810650888,0.319526627219
2011-01-09,0.727272727273,0.384615384615
2011-01-10,0.669117647059,0.382352941176
2011-01-11,0.778443113772,0.269461077844
2011-01-12,0.740506329114,0.386075949367
2011-01-13,0.837962962963,0.212962962963
2011-01-14,0.695652173913,0.417391304348
2011-01-15,0.751724137931,0.372413793103
2011-01-16,0.612403100775,0.46511627907
2011-01-17,0.729166666667,0.385416666667
2011-01-18,0.844155844156,0.311688311688
2011-01-19,0.773333333333,0.286666666667
2011-01-20,0.617283950617,0.481481481481
2011-01-21,0.718120805369,0.348993288591
2011-01-22,0.758620689655,0.351724137931
2011-01-23,0.776315789474,0.276315789474
2011-01-24,0.827777777778,0.205555555556
2011-01-25,0.761904761905,0.353741496599
2011-01-26,0.706293706294,0.363636363636
2011-01-27,0.805714285714,0.24
2011-01-28,0.769696969697,0.29696969697
2011-01-29,0.675862068966,0.4
2011-01-30,0.708074534161,0.360248447205
2011-01-31,0.725925925926,0.325925925926
2011-02-01,0.729323308271,0.330827067669
2011-02-02,0.702127659574,0.397163120567
2011-02-03,0.758823529412,0.282352941176
2011-02-04,0.697674418605,0.395348837209
2011-02-05,0.65671641791,0.417910447761
2011-02-06,0.693333333333,0.366666666667
2011-02-07,0.633333333333,0.406666666667
2011-02-08,0.796407185629,0.251497005988
2011-02-09,0.713333333333,0.38
2011-02-10,0.857868020305,0.390862944162
2011-02-11,0.643312101911,0.445859872611
2011-02-12,0.730496453901,0.340425531915
2011-02-13,0.817204301075,0.258064516129
2011-02-14,0.704402515723,0.352201257862
2011-02-15,0.674603174603,0.468253968254
2011-02-16,0.605839416058,0.43795620438
2011-02-17,0.65873015873,0.428571428571
2011-02-18,0.686131386861,0.401459854015
2011-02-19,0.832116788321,0.240875912409
2011-02-20,0.719298245614,0.368421052632
2011-02-21,0.789156626506,0.301204819277
2011-02-22,0.721153846154,0.317307692308
2011-02-23,0.687022900763,0.389312977099
2011-02-24,0.727941176471,0.375
2011-02-25,0.729323308271,0.323308270677
2011-02-26,0.693548387097,0.354838709677
2011-02-27,0.601398601399,0.468531468531
2011-02-28,0.734939759036,0.349397590361
2011-03-01,0.790849673203,0.307189542484
2011-03-02,0.733333333333,0.339393939394
2011-03-03,0.677852348993,0.375838926174
2011-03-04,0.73595505618,0.308988764045
2011-03-05,0.675862068966,0.420689655172
2011-03-06,0.739884393064,0.369942196532
2011-03-07,0.631284916201,0.441340782123
2011-03-08,0.622377622378,0.454545454545
2011-03-09,0.738853503185,0.356687898089
2011-03-10,0.769230769231,0.316239316239
2011-03-11,0.754838709677,0.322580645161
2011-03-12,0.788461538462,0.25
2011-03-13,0.731428571429,0.337142857143
2011-03-14,0.777777777778,0.37037037037
2011-03-15,0.641791044776,0.455223880597
2011-03-16,0.664516129032,0.406451612903
2011-03-17,0.71686746988,0.355421686747
2011-03-18,0.779005524862,0.281767955801
2011-03-19,0.666666666667,0.421052631579
2011-03-20,0.640883977901,0.453038674033
2011-03-21,0.660869565217,0.4
2011-03-22,0.731481481481,0.37037037037
2011-03-23,0.697368421053,0.368421052632
2011-03-24,0.789772727273,0.267045454545
2011-03-25,0.794642857143,0.455357142857
2011-03-26,0.718309859155,0.366197183099
2011-03-27,0.672727272727,0.430303030303
2011-03-28,0.696721311475,0.426229508197
2011-03-29,0.654676258993,0.438848920863
2011-03-30,0.693333333333,0.386666666667
2011-03-31,0.64,0.46
2011-04-01,0.731543624161,0.362416107383
2011-04-02,0.69375,0.35
2011-04-03,0.692307692308,0.442307692308
2011-04-04,0.781609195402,0.287356321839
2011-04-05,0.656441717791,0.39263803681
2011-04-06,0.77397260274,0.321917808219
2011-04-07,0.760563380282,0.323943661972
2011-04-08,0.767295597484,0.308176100629
2011-04-09,0.765151515152,0.318181818182
2011-04-10,0.756756756757,0.32972972973
2011-04-11,0.689189189189,0.385135135135
2011-04-12,0.659090909091,0.431818181818
2011-04-13,0.766423357664,0.29197080292
2011-04-14,0.62962962963,0.414814814815
2011-04-15,0.656488549618,0.381679389313
2011-04-16,0.805555555556,0.236111111111
2011-04-17,0.75,0.278571428571
2011-04-18,0.744,0.384
2011-04-19,0.780487804878,0.298780487805
2011-04-20,0.763636363636,0.3
2011-04-21,0.739130434783,0.304347826087
2011-04-22,0.645161290323,0.411290322581
2011-04-23,0.81862745098,0.205882352941
2011-04-24,0.875,0.174107142857
2011-04-25,0.853556485356,0.225941422594
2011-04-26,0.736842105263,0.360902255639
2011-04-27,0.641666666667,0.433333333333
2011-04-28,0.740506329114,0.392405063291
2011-04-29,0.718120805369,0.328859060403
2011-04-30,0.739130434783,0.347826086957
2011-05-01,0.727272727273,0.335227272727
2011-05-02,0.715189873418,0.341772151899
2011-05-03,0.777777777778,0.288888888889
2011-05-04,0.694214876033,0.380165289256
2011-05-05,0.657534246575,0.390410958904
2011-05-06,0.702702702703,0.324324324324
2011-05-07,0.589552238806,0.440298507463
2011-05-08,0.818181818182,0.215909090909
2011-05-09,0.805882352941,0.282352941176
2011-05-10,0.622641509434,0.421383647799
2011-05-11,0.676258992806,0.359712230216
2011-05-12,0.426666666667,0.666666666667
2011-05-13,0.779761904762,0.27380952381
2011-05-14,0.780487804878,0.253658536585
2011-05-15,0.65,0.421428571429
2011-05-16,0.645833333333,0.427083333333
2011-05-17,0.692307692308,0.371794871795
2011-05-18,0.737288135593,0.347457627119
2011-05-19,0.694029850746,0.373134328358
2011-05-20,0.584795321637,0.438596491228
2011-05-21,0.575,0.525
2011-05-22,0.758974358974,0.317948717949
2011-05-23,0.69918699187,0.357723577236
2011-05-24,0.79012345679,0.29012345679
2011-05-25,0.64375,0.43125
2011-05-26,0.5,0.539682539683
2011-05-27,0.697986577181,0.348993288591
2011-05-28,0.776859504132,0.280991735537
2011-05-29,0.72131147541,0.368852459016
2011-05-30,0.709090909091,0.4
2011-05-31,0.759259259259,0.342592592593
2011-06-01,0.706766917293,0.436090225564
2011-06-02,0.732283464567,0.354330708661
2011-06-03,0.720338983051,0.347457627119
2011-06-04,0.625899280576,0.460431654676
2011-06-05,0.71270718232,0.39226519337
2011-06-06,0.776536312849,0.351955307263
2011-06-07,0.827160493827,0.308641975309
2011-06-08,0.759776536313,0.307262569832
2011-06-09,0.74358974359,0.333333333333
2011-06-10,0.780701754386,0.280701754386
2011-06-11,0.723404255319,0.397163120567
2011-06-12,0.773913043478,0.330434782609
2011-06-13,0.699386503067,0.40490797546
2011-06-14,0.765625,0.2734375
2011-06-15,0.632258064516,0.464516129032
2011-06-16,0.541935483871,0.529032258065
2011-06-17,0.717391304348,0.376811594203
2011-06-18,0.670658682635,0.419161676647
2011-06-19,0.701986754967,0.417218543046
2011-06-20,0.649253731343,0.373134328358
2011-06-21,0.796875,0.296875
2011-06-22,0.745454545455,0.290909090909
2011-06-23,0.673611111111,0.444444444444
2011-06-24,0.686440677966,0.381355932203
2011-06-25,0.721590909091,0.346590909091
2011-06-26,0.74025974026,0.376623376623
2011-06-27,0.697674418605,0.403100775194
2011-06-28,0.747311827957,0.322580645161
2011-06-29,0.72,0.354285714286
2011-06-30,0.593333333333,0.46
2011-07-01,0.803921568627,0.300653594771
2011-07-02,0.701298701299,0.376623376623
2011-07-03,0.659459459459,0.378378378378
2011-07-04,0.761904761905,0.278911564626
2011-07-05,0.662337662338,0.422077922078
2011-07-06,0.658227848101,0.392405063291
2011-07-07,0.671755725191,0.404580152672
2011-07-08,0.623287671233,0.417808219178
2011-07-09,0.630769230769,0.469230769231
2011-07-10,0.711764705882,0.347058823529
2011-07-11,0.737704918033,0.295081967213
2011-07-12,0.714285714286,0.369047619048
2011-07-13,0.731034482759,0.310344827586
2011-07-14,0.768,0.272
2011-07-15,0.714285714286,0.357142857143
2011-07-16,0.768786127168,0.28901734104
2011-07-17,0.685863874346,0.387434554974
2011-07-18,0.674603174603,0.412698412698
2011-07-19,0.762589928058,0.294964028777
2011-07-20,0.748251748252,0.314685314685
2011-07-21,0.693989071038,0.371584699454
2011-07-22,0.847352024922,0.190031152648
2011-07-23,0.728813559322,0.514124293785
2011-07-24,0.567441860465,0.474418604651
2011-07-25,0.653333333333,0.426666666667
2011-07-26,0.75,0.326086956522
2011-07-27,0.713414634146,0.371951219512
2011-07-28,0.695364238411,0.364238410596
2011-07-29,0.666666666667,0.366013071895
2011-07-30,0.70987654321,0.425925925926
2011-07-31,0.6875,0.390625
2011-08-01,0.681818181818,0.436363636364
2011-08-02,0.658959537572,0.433526011561
2011-08-03,0.658914728682,0.387596899225
2011-08-04,0.846153846154,0.216346153846
2011-08-05,0.789772727273,0.25
2011-08-06,0.621621621622,0.459459459459
2011-08-07,0.641975308642,0.425925925926
2011-08-08,0.794701986755,0.264900662252
2011-08-09,0.772020725389,0.279792746114
2011-08-10,0.745664739884,0.294797687861
2011-08-11,0.728971962617,0.308411214953
2011-08-12,0.727941176471,0.330882352941
2011-08-13,0.721088435374,0.333333333333
2011-08-14,0.75,0.371428571429
2011-08-15,0.740963855422,0.325301204819
2011-08-16,0.706896551724,0.318965517241
2011-08-17,0.783333333333,0.25
2011-08-18,0.698795180723,0.373493975904
2011-08-19,0.693069306931,0.356435643564
2011-08-20,0.772413793103,0.331034482759
2011-08-21,0.764705882353,0.313725490196
2011-08-22,0.69014084507,0.415492957746
2011-08-23,0.711409395973,0.395973154362
2011-08-24,0.733333333333,0.358333333333
2011-08-25,0.651851851852,0.407407407407
2011-08-26,0.713450292398,0.327485380117
2011-08-27,0.725352112676,0.302816901408
2011-08-28,0.7,0.34
2011-08-29,0.782352941176,0.294117647059
2011-08-30,0.664122137405,0.427480916031
2011-08-31,0.621621621622,0.5
2011-09-01,0.696721311475,0.418032786885
2011-09-02,0.820224719101,0.258426966292
2011-09-03,0.697368421053,0.335526315789
2011-09-04,0.69387755102,0.380952380952
2011-09-05,0.625766871166,0.423312883436
2011-09-06,0.60736196319,0.447852760736
2011-09-07,0.573643410853,0.496124031008
2011-09-08,0.670454545455,0.352272727273
2011-09-09,0.815384615385,0.235897435897
2011-09-10,0.698717948718,0.378205128205
2011-09-11,0.732484076433,0.331210191083
2011-09-12,0.713414634146,0.323170731707
2011-09-13,0.730538922156,0.317365269461
2011-09-14,0.670807453416,0.422360248447
2011-09-15,0.759036144578,0.331325301205
2011-09-16,0.708333333333,0.35119047619
2011-09-17,0.711267605634,0.345070422535
2011-09-18,0.701863354037,0.335403726708
2011-09-19,0.733333333333,0.318518518519
2011-09-20,0.725,0.375
2011-09-21,0.790540540541,0.283783783784
2011-09-22,0.739726027397,0.356164383562
2011-09-23,0.764705882353,0.307189542484
2011-09-24,0.681818181818,0.402597402597
2011-09-25,0.791907514451,0.260115606936
2011-09-26,0.724832214765,0.369127516779
2011-09-27,0.63503649635,0.430656934307
2011-09-28,0.652694610778,0.395209580838
2011-09-29,0.655367231638,0.372881355932
2011-09-30,0.732876712329,0.308219178082
2011-10-01,0.75,0.295
2011-10-02,0.741758241758,0.313186813187
2011-10-03,0.649006622517,0.437086092715
2011-10-04,0.689393939394,0.424242424242
2011-10-05,0.688888888889,0.394444444444
2011-10-06,0.75572519084,0.312977099237
2011-10-07,0.75,0.335526315789
2011-10-08,0.791139240506,0.310126582278
2011-10-09,0.724137931034,0.351724137931
2011-10-10,0.785714285714,0.293650793651
2011-10-11,0.718954248366,0.385620915033
2011-10-12,0.601895734597,0.483412322275
2011-10-13,0.711409395973,0.348993288591
2011-10-14,0.629411764706,0.417647058824
2011-10-15,0.734597156398,0.322274881517
2011-10-16,0.740540540541,0.362162162162
2011-10-17,0.710526315789,0.373684210526
2011-10-18,0.683229813665,0.360248447205
2011-10-19,0.650602409639,0.463855421687
2011-10-20,0.680473372781,0.420118343195
2011-10-21,0.794444444444,0.266666666667
2011-10-22,0.730061349693,0.349693251534
2011-10-23,0.695278969957,0.403433476395
2011-10-24,0.837104072398,0.176470588235
2011-10-25,0.769230769231,0.320512820513
2011-10-26,0.832335329341,0.25748502994
2011-10-27,0.659217877095,0.413407821229
2011-10-28,0.727941176471,0.330882352941
2011-10-29,0.7,0.377777777778
2011-10-30,0.782608695652,0.316770186335
2011-10-31,0.696428571429,0.363095238095
2011-11-01,0.74358974359,0.301282051282
2011-11-02,0.753731343284,0.305970149254
2011-11-03,0.792899408284,0.307692307692
2011-11-04,0.893939393939,0.117424242424
2011-11-05,0.745664739884,0.346820809249
2011-11-06,0.696428571429,0.380952380952
2011-11-07,0.741379310345,0.344827586207
2011-11-08,0.686274509804,0.40522875817
2011-11-09,0.711538461538,0.322115384615
2011-11-10,0.771812080537,0.348993288591
2011-11-11,0.605839416058,0.452554744526
2011-11-12,0.684563758389,0.375838926174
