date,alert,happy,sad,surprise
2010-02-01,0.17642632648,0.23507802934,0.04265907106,0.42871181366
2010-02-02,0.17666036784,0.21810095606,0.11939926148,0.32948790194
2010-02-03,0.21622784408,0.3143521931,0.1958698675,0.17191171364
2010-02-04,0.10990693566,0.20066201092,0.08081954274,0.36638022062
2010-02-05,0.19340266288,0.17643981874,0.03947646322,0.27652546466
2010-02-06,0.06471771822,0.33885644972,0.1675435543,0.23932196796
2010-02-07,0.1151401907,0.27141245306,0.235762956,0.24162942768
2010-02-08,0.29590301364,0.14515353738,0.10735756458,0.28275635244
2010-02-09,0.15882939846,0.23675314786,0.12577770502,0.31015793084
2010-02-10,0.18412285742,0.25615353548,0.0775501594,0.38718484044
2010-02-11,0.19053385708,0.25105701834,0.16258850804,0.22401114702
2010-02-12,0.1537077956,0.16888868362,0.13258946314,0.34677318334
2010-02-13,0.14320439994,0.30119970142,0.08925298452,0.28247345686
2010-02-14,0.12340604066,0.32267068622,0.09920021296,0.2261400476
2010-02-15,0.10219775886,0.32012370826,0.13249914048,0.30884357692
2010-02-16,0.1736988142,0.30948132574,0.09487534762,0.2801254451
2010-02-17,0.12689558864,0.21693207622,0.1894822389,0.28263367714
2010-02-18,0.24255714042,0.18674003854,0.08647123276,0.34712047278
2010-02-19,0.17488481402,0.25645645262,0.12933533416,0.2833424866
2010-02-20,0.13786994368,0.24327658116,0.08920140824,0.3968889475
2010-02-21,0.15300156474,0.17627067716,0.18797605634,0.40433918834
2010-02-22,0.18374445588,0.25838735398,0.12003813572,0.23350468278
2010-02-23,0.18628205358,0.19515624048,0.12596728802,0.31441617012
2010-02-24,0.07322030514,0.42492940424,0.2407546252,0.1498252094
2010-02-25,0.23907798378,0.1705117151,0.13815469386,0.25147289038
2010-02-26,0.09788700938,0.24498456418,0.19702212586,0.2953626871
2010-02-27,0.09200334346,0.32064413728,0.2234537825,0.24875610098
2010-02-28,0.26861357092,0.17696604358,0.074691315,0.29056223034
2010-03-01,0.22517522572,0.15890226588,0.17019374968,0.33502876162
2010-03-02,0.18951411396,0.23538502156,0.09151646944,0.31483695804
2010-03-03,0.11401045286,0.3385109395,0.07002927736,0.37840265186
2010-03-04,0.16895136236,0.20215074122,0.04940094464,0.35556758046
2010-03-05,0.20916320012,0.14403184802,0.19836469886,0.35336141436
2010-03-06,0.12080161422,0.26035180388,0.12280675024,0.3227726847
2010-03-07,0.0789111793,0.39572035968,0.18156828136,0.25309976784
2010-03-08,0.1793770969,0.2314796999,0.0967872951,0.32844943404
2010-03-09,0.20875011086,0.26572958232,0.08855443886,0.26976228654
2010-03-10,0.16045120506,0.25619686246,0.16401041822,0.29413085878
2010-03-11,0.0996573396,0.36891334652,0.10707416534,0.22468604596
2010-03-12,0.15113234668,0.18461914958,0.07181389482,0.35860689284
2010-03-13,0.05723457784,0.35054846406,0.08680820988,0.2852108151
2010-03-14,0.14482010454,0.17920089662,0.10672094376,0.32702434658
2010-03-15,0.25916336216,0.17744515838,0.10735491896,0.23150409908
2010-03-16,0.0804002881,0.4635898769,0.0769948341,0.2592651799
2010-03-17,0.11953065246,0.20768336356,0.19919763058,0.31479847132
2010-03-18,0.11731378586,0.32043387144,0.132542488,0.2620610684
2010-03-19,0.11809598206,0.2955582857,0.09574482738,0.28796422182
2010-03-20,0.1110435009,0.29881893694,0.0911224559,0.32238367794
2010-03-21,0.15486119762,0.2976161644,0.08567204718,0.34153402302
2010-03-22,0.15917564928,0.22867045552,0.14788187296,0.33421183226
2010-03-23,0.13440174908,0.23635537176,0.16270544232,0.25783908964
2010-03-24,0.23441830424,0.22963059994,0.08339986058,0.2693871796
2010-03-25,0.23997173832,0.24737989976,0.1317689919,0.26894664466
2010-03-26,0.10515522322,0.40422278046,0.16965570002,0.19124270268
2010-03-27,0.10273296982,0.25340036154,0.08705815224,0.38926446738
2010-03-28,0.11185222716,0.23005976378,0.15997634828,0.26758593618
2010-03-29,0.14587989002,0.16406127884,0.17234862176,0.28961815238
2010-03-30,0.10540995748,0.26308885514,0.14452055616,0.31160650256
2010-03-31,0.12144084198,0.37057714462,0.12649955004,0.20206538516
2010-04-01,0.17985488474,0.22048778832,0.14783789066,0.31913135052
2010-04-02,0.19479701818,0.21765626446,0.0683412697,0.32377483846
2010-04-03,0.1048384957,0.17647027522,0.13303845748,0.2540804863
2010-04-04,0.16986571922,0.3204682216,0.24906612186,0.15713228806
2010-04-05,0.11814896688,0.21645674108,0.07839305306,0.3431184113
2010-04-06,0.12921140342,0.2131067559,0.2732039865,0.25147579686
2010-04-07,0.11477543266,0.335469234,0.06441660076,0.28896294236
2010-04-08,0.0911439948,0.32730096578,0.09880689976,0.26509523094
2010-04-09,0.10983157308,0.40502227246,0.20289624108,0.18047011646
2010-04-10,0.23172034026,0.18473617734,0.13633031286,0.29077382682
2010-04-11,0.21325732544,0.26054023358,0.13552502522,0.26614604596
2010-04-12,0.1094542906,0.26934265496,0.19915349484,0.22600197344
2010-04-13,0.2152480334,0.22392748966,0.13260925784,0.28125988838
2010-04-14,0.091071333,0.20673510318,0.1365831442,0.3385257721
2010-04-15,0.13825063006,0.17239870428,0.32004914732,0.20078077018
2010-04-16,0.13785966188,0.23969936372,0.09326826372,0.30877628328
2010-04-17,0.21768117844,0.23908505144,0.1741351761,0.25963103172
2010-04-18,0.19821433648,0.2440120399,0.21104822866,0.25315569042
2010-04-19,0.1304564625,0.2620910734,0.1007761929,0.30305203198
2010-04-20,0.22937775254,0.1337453276,0.1204159066,0.37594751714
2010-04-21,0.0631029457,0.31132306456,0.14697796478,0.27124799488
2010-04-22,0.07947997676,0.30646086332,0.2160977796,0.24843601286
2010-04-23,0.21800542922,0.24631380884,0.08970691526,0.27350479662
2010-04-24,0.22795422674,0.2565218106,0.18583555372,0.20724503842
2010-04-25,0.10394720584,0.26138649508,0.08976405992,0.37295153738
2010-04-26,0.2136142552,0.1517971009,0.06274249106,0.37798320652
2010-04-27,0.18450321632,0.1170104623,0.09712789358,0.2745882243
2010-04-28,0.08639105858,0.29736691414,0.08851725792,0.26283325554
2010-04-29,0.1576058015,0.25713802278,0.15080811678,0.27661206424
2010-04-30,0.21073617562,0.19770675898,0.1809624657,0.29912282898
2010-05-01,0.13988208176,0.28954509496,0.12823517024,0.27842839062
2010-05-02,0.25471920668,0.19218502342,0.1013269514,0.31923387052
2010-05-03,0.26686781942,0.18419423996,0.05119714792,0.2456186205
2010-05-04,0.1780607775,0.23756297304,0.10663805008,0.34194613098
2010-05-05,0.1498448193,0.24828489274,0.16855175052,0.30246502756
2010-05-06,0.17700812372,0.2314257875,0.13550778814,0.29410002828
2010-05-07,0.12561257558,0.26859245004,0.1665552616,0.2893090427
2010-05-08,0.17525548936,0.2317952752,0.1239418298,0.31380648316
2010-05-09,0.15849476382,0.2848323226,0.0825556783,0.3133886814
2010-05-10,0.1296837136,0.2264870286,0.06715831086,0.41826711894
2010-05-11,0.23748121562,0.20998005272,0.05632305862,0.30393391848
2010-05-12,0.17888660096,0.3196626246,0.0911410676,0.23994661048
2010-05-13,0.18395411522,0.2571401447,0.07957100684,0.34760020376
2010-05-14,0.27613868416,0.21774644108,0.06521274432,0.29417484106
2010-05-15,0.18259462864,0.29598788918,0.05196650998,0.27175015808
2010-05-16,0.18835882694,0.27193485574,0.08452896218,0.25404248536
2010-05-17,0.23260723798,0.15549396576,0.05919538512,0.4000752926
2010-05-18,0.14294439704,0.22913464904,0.10157507658,0.29939925074
2010-05-19,0.08948432618,0.29264212324,0.12925410872,0.19478396476
2010-05-20,0.22952952384,0.11679888328,0.09907634854,0.36853261592
2010-05-21,0.1235444978,0.33884189128,0.16401748656,0.27963249238
2010-05-22,0.1995120721,0.39296067208,0.14923409744,0.18222704308
2010-05-23,0.10203718022,0.3838397652,0.2066842191,0.19086815714
2010-05-24,0.22817063778,0.15097893404,0.19894858598,0.2887244582
2010-05-25,0.1087665908,0.33889277576,0.0576318398,0.33321845532
2010-05-26,0.14472935646,0.25965092482,0.09293815642,0.316855216
2010-05-27,0.17835428862,0.26135017872,0.1173211664,0.26189717352
2010-05-28,0.15241795182,0.21285861134,0.0944008492,0.35124527814
2010-05-29,0.13923644424,0.26168597638,0.1173439892,0.2817959517
2010-05-30,0.08885387554,0.27212570308,0.17239076346,0.30876148196
2010-05-31,0.14274774604,0.28028862178,0.2373676084,0.2770936042
2010-06-01,0.27106754184,0.20091714188,0.06999523884,0.23889389336
2010-06-02,0.19054779412,0.20199125782,0.11526151616,0.24862044156
2010-06-03,0.19413725882,0.1297691226,0.13173790442,0.34254412056
2010-06-04,0.09306741654,0.37350649238,0.068709499,0.22314086854
2010-06-05,0.16802357884,0.26088872552,0.08236189652,0.32246862652
2010-06-06,0.10783390514,0.37641116978,0.11025965586,0.24543215706
2010-06-07,0.1304663293,0.23514010608,0.22416874058,0.20848380624
2010-06-08,0.1917356968,0.20822809634,0.14654328154,0.3128759548
2010-06-09,0.13682152182,0.30804753004,0.11081297474,0.27083595396
2010-06-10,0.23417926432,0.13997376712,0.19793497624,0.31734780668
2010-06-11,0.23884106578,0.15142711252,0.05697710998,0.34666013718
2010-06-12,0.09057526588,0.22373161614,0.0987045735,0.38486443758
2010-06-13,0.0986751439,0.43236802668,0.20688936002,0.19280179628
2010-06-14,0.10802004278,0.4082763672,0.08363216892,0.27120096842
2010-06-15,0.28670376838,0.25892173204,0.07475837954,0.26235662102
2010-06-16,0.12987805902,0.28053967358,0.08868484982,0.2667841047
2010-06-17,0.13836883308,0.22677965536,0.1419643134,0.31325603128
2010-06-18,0.12181877644,0.27080133818,0.16801165268,0.30673839448
2010-06-19,0.16736023872,0.33784888686,0.17388851942,0.21490497588
2010-06-20,0.1359633267,0.2879704088,0.14978628586,0.23023002146
2010-06-21,0.15424614994,0.27457333802,0.09901464024,0.29374595882
2010-06-22,0.12923977224,0.26675994696,0.09462151376,0.30545277002
2010-06-23,0.09989924878,0.29531959892,0.11335444896,0.28171100316
2010-06-24,0.1612295404,0.2479274586,0.08918181212,0.3430132553
2010-06-25,0.1582586333,0.17409707792,0.23757144362,0.32643482982
2010-06-26,0.13105207604,0.41359575986,0.07792039792,0.2262217641
2010-06-27,0.15395372734,0.33969812692,0.10751297956,0.20570929646
2010-06-28,0.2165358618,0.17342834922,0.07531144916,0.30683734418
2010-06-29,0.12896098494,0.2585565418,0.12015617826,0.34868586062
2010-06-30,0.1120022118,0.23276124298,0.12744408848,0.34261510074
2010-07-01,0.16509668306,0.19960780742,0.16570499838,0.26430648864
2010-07-02,0.12515049578,0.22423535436,0.13808405398,0.28778605758
2010-07-03,0.09608895032,0.39857105014,0.08894310742,0.26793416438
2010-07-04,0.11315797716,0.23274386674,0.06013528666,0.421406579
2010-07-05,0.27410102634,0.19063297362,0.1943933564,0.2507451087
2010-07-06,0.11120518668,0.2134265095,0.19352708458,0.3202922523
2010-07-07,0.15240428672,0.27904292644,0.15555780608,0.29681518972
2010-07-08,0.19962964358,0.15692459044,0.04648273142,0.36997536422
2010-07-09,0.13020915462,0.19742967486,0.11258301694,0.37593086364
2010-07-10,0.08409281224,0.46743227842,0.0652699821,0.21214193702
2010-07-11,0.12357868328,0.25614758132,0.10980814398,0.30189438016
2010-07-12,0.13325860354,0.40447099954,0.10844729392,0.24812617452
2010-07-13,0.15193605574,0.13144761696,0.06314056366,0.36602257788
2010-07-14,0.31690056622,0.14863170386,0.06581679714,0.34204941988
2010-07-15,0.17611226888,0.15228787286,0.11906974512,0.18499478102
2010-07-16,0.10911236964,0.33680634798,0.09928851128,0.22911873756
2010-07-17,0.22411022932,0.12478320896,0.1419677917,0.33820183278
2010-07-18,0.17627822534,0.20866546926,0.20768244564,0.2186398834
2010-07-19,0.14372708944,0.1939477295,0.21786674262,0.29982739686
2010-07-20,0.16533961596,0.25756136774,0.0496436659,0.3508287311
2010-07-21,0.16935756804,0.14252558798,0.23829968422,0.30009019672
2010-07-22,0.21640404762,0.17435535046,0.0817154944,0.30684229134
2010-07-23,0.29364497958,0.1548865646,0.10103085804,0.29123193918
2010-07-24,0.13789432496,0.39227125048,0.10033670032,0.23884690998
2010-07-25,0.11768877656,0.23167053758,0.15539422186,0.29282777906
2010-07-26,0.14797431454,0.2648262307,0.0861106681,0.28115202486
2010-07-27,0.12766578326,0.35513988138,0.1366891846,0.20842806154
2010-07-28,0.1343966905,0.15843354166,0.28468827532,0.20966332036
2010-07-29,0.11597246976,0.3586171329,0.11210313662,0.22151029706
2010-07-30,0.16660505906,0.29751484096,0.12791722642,0.27543200254
2010-07-31,0.09444130064,0.30777511002,0.24244530648,0.2559165612
2010-08-01,0.20959960222,0.26950921936,0.10149440394,0.27491264942
2010-08-02,0.2162202552,0.14272904246,0.09091292154,0.26269077062
2010-08-03,0.11424979736,0.34904593228,0.16505650432,0.23161043004
2010-08-04,0.0593234105,0.29709386528,0.17647885604,0.15729839838
2010-08-05,0.25463985056,0.38798669988,0.12549674648,0.11411798298
2010-08-06,0.27334779052,0.19133489728,0.04549771512,0.29569839836
2010-08-07,0.15420577674,0.22304967344,0.11265960596,0.31163702606
2010-08-08,0.23220549822,0.18305004092,0.05601529982,0.31127730608
2010-08-09,0.08773574046,0.35329751672,0.13847532422,0.26547055838
2010-08-10,0.10704138876,0.30388226506,0.09439233686,0.31104964018
2010-08-11,0.17181493342,0.33236384392,0.11160550714,0.26698964536
2010-08-12,0.20340491236,0.217912139,0.1497086473,0.31432656498
2010-08-13,0.1918178454,0.26084367036,0.09938226268,0.27409344016
2010-08-14,0.12331992982,0.25104979872,0.2146741882,0.26597543954
2010-08-15,0.09750844836,0.22390779554,0.22821044324,0.30821048618
2010-08-16,0.1936482428,0.38363108374,0.0785824336,0.19382178056
2010-08-17,0.10642455964,0.27156532408,0.18602042198,0.24051038622
2010-08-18,0.18586677608,0.1518036671,0.16144895702,0.36356135308
2010-08-19,0.24071277978,0.15245878098,0.1529818989,0.29738613368
2010-08-20,0.10905966534,0.35633679034,0.10958519876,0.27712548972
2010-08-21,0.17434221284,0.2171927497,0.144166678,0.27714717984
2010-08-22,0.24018427134,0.2083920006,0.10965644094,0.2689527154
2010-08-23,0.11567266138,0.29846376776,0.11836860442,0.32253042162
2010-08-24,0.24729136826,0.22989291846,0.12880883962,0.26528483926
2010-08-25,0.24826173186,0.19856444298,0.11444418448,0.28358212112
2010-08-26,0.18525505366,0.28171187936,0.14624418992,0.24126796724
2010-08-27,0.20779866726,0.28657902778,0.12600607202,0.29091008902
2010-08-28,0.10074517206,0.26364145874,0.046749977,0.33475745918
2010-08-29,0.27766396552,0.18949804156,0.15218584778,0.2783069849
2010-08-30,0.14105344114,0.2084279403,0.097608304,0.33578897418
2010-08-31,0.1526414156,0.32594355048,0.1450960739,0.23400648238
2010-09-01,0.1570443444,0.25097853242,0.16653306632,0.2257375449
2010-09-02,0.13809829056,0.28189353942,0.0968479365,0.28880661128
2010-09-03,0.12816380336,0.31108539404,0.1290341556,0.28581767974
2010-09-04,0.21954235806,0.28390182256,0.09548283144,0.2877006475
2010-09-05,0.1922572189,0.28385821282,0.08111585864,0.28712549712
2010-09-06,0.22891051918,0.2408631474,0.05767617708,0.3299662709
2010-09-07,0.17427868246,0.26771588772,0.14084092454,0.29004369676
2010-09-08,0.2030127868,0.24285332784,0.06169828976,0.26288270652
2010-09-09,0.1668022845,0.240114823,0.21012142674,0.22787716688
2010-09-10,0.0821049489,0.49004562498,0.14868668468,0.15272318052
2010-09-11,0.11504647284,0.36869331596,0.10876553806,0.2724694848
2010-09-12,0.2221658353,0.35643140822,0.05000568032,0.19551409632
2010-09-13,0.11265102882,0.32185180188,0.104946886,0.27272090912
2010-09-14,0.16138219686,0.30582550764,0.06540661304,0.31747356654
2010-09-15,0.1549898982,0.18937279284,0.20406786168,0.30098686218
2010-09-16,0.15247362478,0.1988382399,0.12380990982,0.30050037504
2010-09-17,0.07538634538,0.40986179112,0.26832431928,0.1655239895
2010-09-18,0.09294535778,0.49028957484,0.0902259603,0.18695790972
2010-09-19,0.21022470294,0.2541125238,0.07540374248,0.26507854464
2010-09-20,0.1327817559,0.35224079938,0.0976008348,0.30269340128
2010-09-21,0.08716667368,0.25347102432,0.2274921283,0.24844624398
2010-09-22,0.38664598168,0.11638789548,0.12830124108,0.256882222
2010-09-23,0.26737466156,0.1661734268,0.10156945696,0.25111288726
2010-09-24,0.148773928,0.29951665996,0.10699281472,0.28361885472
2010-09-25,0.13995770514,0.22425584198,0.14137185444,0.34187320472
2010-09-26,0.25613199472,0.13429028244,0.11018771902,0.35520882012
2010-09-27,0.25311953724,0.23821463136,0.05606391654,0.30869341494
2010-09-28,0.10921057908,0.27563130262,0.05603611132,0.2804792255
2010-09-29,0.20394259692,0.2612526357,0.08366047442,0.27162747084
2010-09-30,0.11299037338,0.17326260918,0.1948863238,0.30801984964
2010-10-01,0.3031688288,0.19220199844,0.03872755766,0.28945197764
2010-10-02,0.08961514012,0.34779973926,0.26531212552,0.19397086352
2010-10-03,0.20438312292,0.21580519528,0.1101206193,0.32112767994
2010-10-04,0.21196744738,0.36780485734,0.10986659674,0.21153057514
2010-10-05,0.21228979826,0.16363034844,0.18170227632,0.2818827063
2010-10-06,0.09414870144,0.35877255198,0.06154146718,0.22165847124
2010-10-07,0.19791659266,0.24135642722,0.11501668878,0.3018360168
2010-10-08,0.20056759862,0.23114842402,0.13813772332,0.303597793
2010-10-09,0.16871357412,0.24875980318,0.05515026598,0.34083599448
2010-10-10,0.27230942698,0.16958256664,0.02511557636,0.29352984428
2010-10-11,0.05983800514,0.4876450181,0.1324437689,0.18507226854
2010-10-12,0.11080355644,0.3011063643,0.09423241168,0.39765824378
2010-10-13,0.08093533068,0.32247284352,0.10388239362,0.28233138322
2010-10-14,0.1814894989,0.1541914478,0.15775785836,0.30327759086
2010-10-15,0.1221323259,0.40819649398,0.04659815488,0.28231102378
2010-10-16,0.12608084344,0.22983192654,0.21744076312,0.25126728116
2010-10-17,0.15616508872,0.29928602874,0.168932458,0.2447063893
2010-10-18,0.13551452774,0.39595678446,0.09996343032,0.22359006478
2010-10-19,0.10519234388,0.28048852682,0.18249822484,0.24820344448
2010-10-20,0.10426606164,0.35338665842,0.19870139696,0.20617197452
2010-10-21,0.16302615106,0.20307640434,0.1274282582,0.28925034254
2010-10-22,0.0563558113,0.53072864412,0.07176289632,0.1616116792
2010-10-23,0.18156967608,0.19838630186,0.14631802288,0.29271844324
2010-10-24,0.14113409222,0.19876215608,0.21230362876,0.30500575902
2010-10-25,0.1890046835,0.33959496022,0.09182196856,0.27310853006
2010-10-26,0.1193568431,0.11175275446,0.08512948716,0.53150717618
2010-10-27,0.14305680692,0.28439491388,0.15251280516,0.2368958488
2010-10-28,0.09659128318,0.29646830858,0.16307152436,0.32446381748
2010-10-29,0.1558241442,0.32473536432,0.11797397434,0.23769807814
2010-10-30,0.13776898532,0.44524938464,0.10344477056,0.22389341744
2010-10-31,0.18306256608,0.3959235817,0.07302721478,0.24841639848
2010-11-01,0.10134361536,0.211155729,0.12982307522,0.28215992452
2010-11-02,0.17490204498,0.3743213892,0.14391160234,0.1543613648
2010-11-03,0.2669514984,0.09961671086,0.09149736836,0.29961158038
2010-11-04,0.24290389718,0.2011735201,0.06021330208,0.33009664416
2010-11-05,0.16921483912,0.32513956726,0.10434088858,0.26091302334
2010-11-06,0.17267136294,0.25110583452,0.16254280956,0.31178275234
2010-11-07,0.11382001786,0.3453739524,0.21833137422,0.2254513353
2010-11-08,0.1243829787,0.3167315483,0.14596487432,0.27449834794
2010-11-09,0.07811496778,0.47959946096,0.18240926116,0.16990749762
2010-11-10,0.20051892548,0.21935524938,0.05467924216,0.30707658828
2010-11-11,0.23413066568,0.2336912077,0.07628090004,0.27379398942
2010-11-12,0.16231516898,0.3511348784,0.1008162685,0.23853778242
2010-11-13,0.1633248888,0.41869717538,0.13731710316,0.17545803712
2010-11-14,0.15803850742,0.2462671876,0.06321049408,0.36187754872
2010-11-15,0.10546430872,0.31133464872,0.09279389606,0.3191013381
2010-11-16,0.07728058546,0.38495585918,0.1804361537,0.20205041468
2010-11-17,0.20310148298,0.24663863332,0.13000356184,0.3098604083
2010-11-18,0.16989171282,0.20908592044,0.1563355282,0.31697360874
2010-11-19,0.18664137852,0.32753441036,0.19824959038,0.18121872516
2010-11-20,0.28316752462,0.16802950238,0.10440583844,0.35261735022
2010-11-21,0.19829885366,0.25457254648,0.051047514,0.31197397114
2010-11-22,0.16316573738,0.4423731208,0.0557808429,0.20648228096
2010-11-23,0.12291351856,0.246763058,0.11743674578,0.34704555868
2010-11-24,0.11181038656,0.26998396516,0.28147717416,0.19766987486
2010-11-25,0.08389047012,0.51340619328,0.11408532856,0.18778682424
2010-11-26,0.12325014546,0.27513073682,0.0833698243,0.24890744834
2010-11-27,0.17221923322,0.27395397722,0.0680018101,0.3441187024
2010-11-28,0.0782775675,0.5775609791,0.12297121362,0.13099510968
2010-11-29,0.15638939736,0.39272718728,0.06171583944,0.19970386176
2010-11-30,0.13146647682,0.29506138264,0.20314399376,0.27501770556
2010-12-01,0.19614666626,0.2475759387,0.14337747992,0.32040549518
2010-12-02,0.18374401034,0.3407998711,0.10416350812,0.21606385782
2010-12-03,0.11222044416,0.37995516658,0.11327145102,0.2229094237
2010-12-04,0.10296205504,0.33502546994,0.18401211052,0.3158583149
2010-12-05,0.12989337592,0.2349046141,0.19574148804,0.29792400896
2010-12-06,0.09129599036,0.42741208076,0.16373244526,0.19915421084
2010-12-07,0.12683735116,0.2374892682,0.10782309584,0.32523904738
2010-12-08,0.18160623314,0.19936519266,0.06265906656,0.35828751324
2010-12-09,0.17153603322,0.3444127135,0.1092017308,0.26043928414
2010-12-10,0.2133052379,0.31448264718,0.14448579028,0.17800002394
2010-12-11,0.18417835834,0.27675050796,0.09408351554,0.29065867662
2010-12-12,0.14675492048,0.30251179038,0.0982243605,0.28764317632
2010-12-13,0.17881079016,0.28047081232,0.11300312056,0.25487129094
2010-12-14,0.14866709038,0.162366765,0.2133762679,0.329027915
2010-12-15,0.14485593738,0.34220263362,0.18601010814,0.19441776574
2010-12-16,0.12695885898,0.25090367198,0.12825903894,0.30596415252
2010-12-17,0.24365906864,0.2671379283,0.09797941482,0.27193928062
2010-12-18,0.15343154892,0.26961083112,0.13297396376,0.26554080546
2010-12-19,0.22251591684,0.18557883798,0.2566697456,0.1999142647
2010-12-20,0.14223217368,0.27143374532,0.08380506636,0.3284264028
2010-12-21,0.30236051976,0.23399644496,0.13618561618,0.190070872
2010-12-22,0.28472581726,0.2558321163,0.087802881,0.22444091886
2010-12-23,0.06591076554,0.3717651505,0.12753673606,0.34892975836
2010-12-24,0.06882922072,0.50149244368,0.05669158064,0.18620825372
2010-12-25,0.10921509676,0.40858603718,0.1273149468,0.23431872726
2010-12-26,0.1670039937,0.33463997844,0.07537272872,0.30821439926
2010-12-27,0.09515923636,0.30805525482,0.18394844236,0.24383607208
2010-12-28,0.1557775378,0.32248589692,0.153733534,0.21549156754
2010-12-29,0.0743244391,0.47107922734,0.09454408438,0.16551228354
2010-12-30,0.27328976394,0.22141151578,0.07439775652,0.27644665836
2010-12-31,0.1454002589,0.2699721068,0.09203246088,0.29362415076
2011-01-01,0.13699713054,0.36187975108,0.0548767567,0.25580565332
2011-01-02,0.12974808218,0.1951996766,0.06511990464,0.42281855346
2011-01-03,0.06622950138,0.26479579954,0.30834961682,0.20717560202
2011-01-04,0.1507820893,0.3962761305,0.10988845294,0.2573970764
2011-01-05,0.21634919604,0.27214801238,0.03651364072,0.34297409802
2011-01-06,0.13556947224,0.22460916936,0.27498558312,0.19284545146
2011-01-07,0.1663577903,0.35008382498,0.12854566162,0.22120662256
2011-01-08,0.09776988848,0.23069487212,0.21611183884,0.28311094046
2011-01-09,0.06141492986,0.45900372862,0.07566457948,0.2052532524
2011-01-10,0.15784703942,0.30427864642,0.09627163634,0.2609993875
2011-01-11,0.08841098602,0.44884901046,0.11488629354,0.20626024604
2011-01-12,0.14989783464,0.2933403313,0.0837474741,0.29790768624
2011-01-13,0.15113277136,0.33505479396,0.06489470898,0.30592921078
2011-01-14,0.23553255944,0.25644946768,0.06545144914,0.31502292754
2011-01-15,0.18161776366,0.22124423908,0.2184577167,0.26679342092
2011-01-16,0.26537808178,0.19144909382,0.10755496044,0.26537207962
2011-01-17,0.15457202756,0.17214226722,0.2660258986,0.24571293742
2011-01-18,0.17075969576,0.30047440828,0.19242873564,0.22927530406
2011-01-19,0.13985902668,0.29604292064,0.08857736068,0.29134920836
2011-01-20,0.21088403762,0.154026182,0.12547541242,0.33318947254
2011-01-21,0.28133377732,0.18742869868,0.03554173334,0.40220249296
2011-01-22,0.21722276508,0.21924575568,0.04841808378,0.31909961704
2011-01-23,0.16466809512,0.22811020018,0.11034712418,0.30704967974
2011-01-24,0.20956279336,0.14865734056,0.19884958938,0.28687049748
2011-01-25,0.10957307704,0.3711298093,0.21096890196,0.21597088722
2011-01-26,0.23117223234,0.26869310734,0.07888623178,0.29209900498
2011-01-27,0.11738595218,0.18135338724,0.1099648744,0.3423289776
2011-01-28,0.3388612598,0.10836284382,0.08771147804,0.38686982244
2011-01-29,0.13497514614,0.20429694952,0.24848514944,0.29638691842
2011-01-30,0.18092427776,0.23239552976,0.11915378402,0.2789590776
2011-01-31,0.20943322592,0.24884948134,0.1383975857,0.2284976732
2011-02-01,0.24656845482,0.13149187228,0.14641623908,0.32651261092
2011-02-02,0.132799647,0.2263393864,0.27628694176,0.21311359704
2011-02-03,0.14451313668,0.21389039158,0.20489060414,0.24263366388
2011-02-04,0.31524693222,0.35255120506,0.0611001513,0.16466499714
