retweets;favorites;text;mentions;hashtags
0;0;Microsoft Myphone : http://mobile.microsoft.com/myphone/en-us/default.mspx;;
0;0;Natal is so 2009: Microsoft patents new motion tech http://bit.ly/8FnKl6;;
0;0;Upgraded to Microsoft Expression Web 3 at the Microsoft Store - 30% off! http://bit.ly/8r7Xwz;;
0;0;Natal is so 2009: Microsoft patents new motion tech http://bit.ly/4YIm80;;
4;0;Microsoft Research Patent Makes Air Guitar a Reality http://bit.ly/8RMRvt;;
0;0;Kurznachrichtendienst: Google und Microsoft bescheren Twitter ... http://bit.ly/6ktlbb;;
0;0;Kurznachrichtendienst: Google und Microsoft bescheren Twitter ... http://bit.ly/8hefIf;;
0;0;Kurznachrichtendienst: Google und Microsoft bescheren Twitter ... http://bit.ly/7Jd8p6;;
0;0;Microsoft;;
0;0;Update on #Microsoft -Staffed #Patent Troll and Its Lawsuits Against #GNU #Linux http://ur1.ca/izhm;;#Microsoft #Patent #GNU #Linux
0;0;No @showdavida um cara da microsoft falando de tecnologias revolucionárias. Qdo falei sobre rabanadas tinha mais conhecimento de causa;@showdavida;
0;0;RT @webmotiva: Diretor da Microsoft fala das tecnologias do futuro que já são testadas http://bit.ly/6JmEQ3;@webmotiva;
0;0;#fudeu RT: @g1 : Diretor da Microsoft fala das tecnologias do futuro que já são testadas http://bit.ly/4ZjzKy;@g1;#fudeu
0;0;#God #Microsoft _Windows on 1 Fav Source+1 other like jkOnTheRun-How To Enable Windows 7 Secret God Mode http://bit.ly/4QWoEs;;#God #Microsoft
0;0;office 2007 Microsoft Windows 7 Ultimate Upgrade:-http://bit.ly/3qE7Ta;;
0;0;Pret vai par "Windows 7 ir Microsoft beigas!" nav viegli kaut ko vispār teikt vai neteikt. Vienkārši gribas nomirt citur.;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ao alc.. http://bit.ly/6uxAoi;;
0;0;buy Microsoft money 2007 DOWNLOAD OEM software sale – Journalist's ...: Buy Microsoft money 2007 download. If a p... http://bit.ly/6hotlW;;
0;0;RT @g1 : Diretor da Microsoft fala das tecnologias do futuro que já são testadas http://bit.ly/4ZjzKy;@g1;
0;0;buy Microsoft money 2007 DOWNLOAD OEM software sale – Journalist's ... http://bit.ly/5LHQlO http://bit.ly/khyje;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ao alc... http://bit.ly/4ZjzKy;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ao alc... http://bit.ly/4ZjzKy;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ... http://tinyurl.com/yc4udak;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas http://bit.ly/4ZjzKy;;
0;0;RT @webmotiva Diretor da Microsoft fala das tecnologias do futuro que já são testadas http://bit.ly/6JmEQ3;@webmotiva;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ao alc... http://bit.ly/4ZjzKy;;
5;2;Diretor da Microsoft fala das tecnologias do futuro que já são testadas http://bit.ly/4ZjzKy;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ao alc... http://bit.ly/4ZjzKy;;
0;0;Nana10 wins Facebook marketing deal: The link was forged by Microsoft , which ... http://bit.ly/4NOzVY;;
0;0;office 2007 Microsoft Windows 7 Ultimate Upgrade:-http://bit.ly/3qE7Ta;;
0;0;Nana10 wins Facebook marketing deal: The link was forged by Microsoft , which ... http://bit.ly/4NOzVY;;
0;0;Save $8.50 now $16.49: Microsoft Office Excel 2007 Step by Step (Step By Step ( Microsoft )) http://ergonomictimes.com/p/073562304X;;
0;0;Diretor da Microsoft fala das tecnologias do futuro que já são testadas: Num futuro próximo, tudo estará ao alc.. http://migre.me/fuAH;;
0;0;Check out 'Xbox 360 Console' by Microsoft (XXX) http://bit.ly/7cBF7y;;
0;0;Microsoft Office Enterprise 2007- Microsoft Office Enterprise 2007 Image: http://i280.photobucket.com/albums/k... http://bit.ly/70HlB9;;
0;0;@next_connect I'm the site mgr for MSDN Subscriptions. Contact me poneill at microsoft .com? I'd like to see why you are getting the fails.;@next_connect;
0;0;Weekly Top Insider Sells: Microsoft Corp., WalMart Stores Inc., Oracle Corp., Abbott Laboratories http://bit.ly/7FOdeH;;
0;1;“A tecnologia vai ser cada vez mais invisível .." prevê o diretor de novas tecnologias da Microsoft , Paulo Ludicibus. link abaixo:;;
0;0;Windows 7 Microsoft Windows 7 Home Premium Upgrade:-http://bit.ly/8xL0as;;
0;0;Why pay for shipping? Download your software directly from Microsoft . http://bit.ly/7eImk;;
