retweets;favorites;text;mentions;hashtags
0;0;Slate PCs Cry Out for a Rethinking of Windows|Only Microsoft can really give Windows a major revision with Slate .. http://oohja.com/x4GNx;;
0;0;Nghĩa OSS: Microsoft : kết thúc đối với những thù địch mở chăng? (Phần III và hết): Microsoft : an end to open hosti... http://bit.ly/85R9Iz;;
0;0;Microsoft Office Disappears from Online Shelves http://bit.ly/4vluw4;;
0;0;Nghĩa OSS: Microsoft : kết thúc đối với những thù địch mở chăng? (Phần II): Microsoft : an end to open hostilities? ... http://bit.ly/79Gm9T;;
0;0;Nghĩa OSS: Microsoft : kết thúc đối với những thù địch mở chăng? (Phần I): Microsoft : an end to open hostilities? D... http://bit.ly/5qGCR3;;
0;0;Microsoft Project Natal will allow users to play video games without any controller - http://bit.ly/86Zkpb;;
0;0;New blog post: Microsoft sez that software updates make releasing a new console soon unlikely, unnecessary http://bit.ly/6GY08S;;
0;0;#10: Programming Microsoft Dynamics CRM 4.0 http://url4.eu/16OdR;;#10
0;0;RT @mashable Microsoft Office Disappears from Online Shelves - http://bit.ly/4YGVi8;@mashable;
0;0;Microsoft site crash leaves business customers in limbo (MalaysiaNews.net): Microsoft Corp. Web site handling software http://url4.eu/16OcY;;
0;0;#internetua : Microsoft рассчитывает на повторное слушание по делу против i4i http://ow.ly/16jF2d;;#internetua
1;0;Word 2007, Office 2007 Yanked as Patent Injunction Against Microsoft Takes Effect: As the software giant gets set ... http://bit.ly/4yOEka;;
0;0;RT @ITSecNews Oracle starts year with hefty 24 #security #patch update http://ow.ly/16jdK5 <Need to reuse Microsoft 's proven patch approach;@ITSecNews;#security #patch
0;0;Microsoft 's Bach points to new cloud-centric Windows Mobile, over time http://bit.ly/7YtVpa #branding;;#branding
0;0;odio odio odio con todo mi corazon a mi computadora y a microsoft;;
0;0;#7: Microsoft Photo Premium 10 http://url4.eu/16Obt;;#7
1;0;Microsoft Office Disappears from Online Shelves - http://bit.ly/4YGVi8;;
0;0;Google Is Already the New Microsoft - http://shar.es/aFJdn;;
0;0;@AngelieatDell I'm mainly looking for the basics: Microsoft Office Tools Including Word, PP, etc. and enough memory for at least one PC game;@AngelieatDell;
0;0;Microsoft CEO Ballmer: In 2010, we’ll expand beyond keyboard and mouse into touch and gestures http://bit.ly/8iYvyN #Apple;;#Apple
0;0;OMFG. MICROSOFT WORD COMPLETELY FROZE ON ME AFTER I FINISHED TYPING MY ESSAY :O;;
0;0;RT @Office : Check out the buzz at the CES Microsoft Office kiosk to see what people said about Office 2010 demos. http://bit.ly/4MSPjf;@Office;
0;0;Microsoft Showcases New ERP App for Retailers (PC World) (http://cli.gs/6aMjA) http://cli.gs/6aMjA;;
0;0;RT @mashable : Microsoft Office Disappears from Online Shelves - http://bit.ly/4YGVi8;@mashable;
0;0;Cisco is the decade’s M&A king: Cisco outbought IBM, Oracle, Microsoft and EMC in the past decade, accord.. http://tinyurl.com/ydfxx54;;
0;0;Vorsite Presents: On Premise or In the Clouds with Microsoft ...: Explore the latest Microsoft Online Services,.. http://bit.ly/4Opuv4;;
0;0;Great feedback from our customers / partners about our out of the box interop of Microsoft and SAP with Duet Enterprise.;;
0;0;Hosted Microsoft Exchange for $9.95 30 days free | Hosting Deals: 30 days free and $9.95/month/user thereafter .. http://bit.ly/6LA53T;;
