retweets;favorites;text;mentions;hashtags
0;0;www.kirschfest.com: Microsoft -Programm soll <b>Kinderpornografie</b> im Netz aufspüren <b>...</b> http://bit.ly/6lSWEL;;
0;0;BoomTown- Microsoft 's Ballmer Will Not Be Showing "Courier" Slate PC at CES Opening Tonight http://bit.ly/58Zqr3;;
0;0;@InsideGaming because microsoft didnt lol;@InsideGaming;
0;0;#HP #Microsoft on PC World-HP Unveils Touch Netbook, Plans to Show Tablet at CES http://bit.ly/5mWtkQ;;#HP #Microsoft
0;0;Microsoft promises Natal for 2010: A leaked video from Microsoft 's developer site confirms what was to be one of M... http://bit.ly/5lLHTC;;
0;0;Microsoft представит интернет-планшет производства HP http://bit.ly/6lvSZW;;
0;0;Microsoft представит интернет-планшет производства HP http://bit.ly/6lvSZW;;
0;0;korrespondent.net Microsoft представит интернет-планшет производства HP: 7 января на выставке Consumer Electronics... http://bit.ly/6lvSZW;;
0;0;No matter what Microsoft tried, it seemed, Google just got stronger and stronger, gaining ever more market share. http://bit.ly/7Qf5BX;;
0;0;Microsoft are planning a 'Game Room' for 360? Sounds like a cross of Home with Virtual Console Arcade to me.;;
0;0;Rumor: Microsoft puede presentar su tablet “Courier” en el CES http://bit.ly/536oUB;;
0;1;RT @fxshaw new microsoft blog...part of redesign for information about the company. http://chilp.it/d6a45c;@fxshaw;
0;0;I just post Microsoft Encarta 2003 on http://ping.fm/7JPfM;;
0;0;AP sources: Microsoft to unveil HP slate computer (AP): Microsoft CEO Steve Ballmer plans to demonstrate a touc.. http://bit.ly/5DBrc3;;
0;0;Kindle, Sony, Nook vs Apple, Google, Microsoft - One Trick Ponies vs ...: Inventorspot Now that Microsoft is re.. http://bit.ly/5LBHTW;;
0;0;Microsoft promises Natal for 2010: A leaked video from Microsoft 's developer site confirms what was to be one o.. http://bit.ly/7bxIdt;;
0;0;Do they get it? Comment just seen: 'Our company is getting Twitter, Facebook & YouTube as of March 2010'...like new Microsoft software?;;
3;0;#CES : If you want to watch the Steve Ballmer Microsoft keynote yourself at 6:30p, go here: http://bit.ly/61FyQr;;#CES
0;0;Xbox 360 bybye!! Xbox Natal, la nueva consola de Microsoft saldrá este año...;;
0;0;Lembaga Konsumen Italia Gugat Microsoft : Asosiasi untuk hak konsumen Italia akan melakukan gugatan class action kepada Microsoft terkait ..;;
0;0;新刊：2010-02-24 New Perspectives on Microsoft Office 2007, Premium Video Edi Amazon: http://bit.ly/6HdTSZ BookHome: http://bit.ly/5Ybzcp;;
0;0;@Microsoft 's CES keynote is tonight! You can watch it here: http://bit.ly/61FyQr;@Microsoft;
0;0;Error: Microsoft Office is already being used on this network. Unable to run due to same access key. FML.;;
0;0;RT @sebouska: Microsoft 's Upgrade Discount Program earns partner services dollars http://bit.ly/4E5YVh;@sebouska;
0;0;Microsoft habla de Game Room http://cli.gs/AeUqe;;
0;0;Reconciling A Credit Card Account In Microsoft Money - http://bit.ly/66bXGy;;
0;0;Microsoft to Beat Apple to the Punch by Releasing Slate Tablet PC Tonight? http://bit.ly/82NTBs;;
0;0;Microsoft 's Ballmer Will Not Be Showing New Slate PC at CES Opening Tonight http://bit.ly/91J412;;
0;0;#HP #Microsoft on 1 Fav Source+2 others like Electronista-HP tablet 'confirmed,' but Courier "far off" http://bit.ly/8m9OmM;;#HP #Microsoft
