retweets;favorites;text;mentions;hashtags
0;0;Microsoft patching IE hole used by China cyber spies (AFP ... @(http://cli.gs/Qs2mS);@;
0;0;The Microsoft Store!! Specials for online customers ONLY!!! http://bit.ly/8eMluH;;
0;0;Microsoft Launching Zune-like Phone? - HarryJerry @(http://cli.gs/vDLve);@;
0;0;Microsoft sieht keinen Grund für Browserwechsel - Gulli http://buzzup.com/mkvp #hot #extrahot;;#hot #extrahot
0;0;Is it just me, or is it a little teensy bit creepy that @BillGates is following @AshleyTisdale ? And she's right after @Microsoft . Hmmmm.....;@BillGates @AshleyTisdale @Microsoft;
0;0;https://www.mturk.com/mturk/preview?groupId=604ZM1GBWYD0KAXVVY10 Article Editing/Rewrite - #1 Microsoft Excel;;#1
0;0;Microsoft : upgrade to IE8, even though it's vulnerable (business as usual for MS) http://bit.ly/53oAm9 #security plz RT;;#security
0;0;Microsoft SQL Server 2005: Changing the Paradigm (Repost) | Full ... @(http://cli.gs/e5E7t);@;
0;0;[Google news] Let the games begin: Microsoft looking to bring ESPN to Xbox - FierceOnlineVideo http://tinyurl.com/yd89xla;;
0;0;MS เร่งแพตช์ฉุกเฉิน ผู้ใช้ IE8 ปลอดภัย: ไมโครซอฟท์ ( Microsoft ) ประกาศว่า จะออก "แพตช์ฉุกเฉิน" (นอกรอบการออกแพตช์) ... http://bit.ly/4EI8ew;;
0;0;۞ MS เร่งแพตช์ฉุกเฉิน ผู้ใช้ IE8 ปลอดภัย: ไมโครซอฟท์ ( Microsoft ) ประกาศว่า จะออก "แพตช์ฉุกเฉิน" (นอกรอบการออกแพต... http://bit.ly/63Zkkl Ψ;;
0;0;MS เร่งแพตช์ฉุกเฉิน ผู้ใช้ IE8 ปลอดภัย: ไมโครซอฟท์ ( Microsoft ) ประกาศว่า จะออก "แพตช์ฉุกเฉิน" (นอกรอบการออกแพตช์) ... http://bit.ly/7VPwdO;;
0;0;MS เร่งแพตช์ฉุกเฉิน ผู้ใช้ IE8 ปลอดภัย: ไมโครซอฟท์ ( Microsoft ) ประกาศว่า จะออก "แพตช์ฉุกเฉิน" (นอกรอบการออกแพตช์) ... http://bit.ly/7VPwdO;;
0;0;Spear Phishing E-mails Swindle Microsoft Outlook - SPAMfighter @(http://cli.gs/50yz0);@;
0;0;Tech update - Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made... http://bit.ly/6h2TKA;;
0;0;Microsoft to Erase Search Records After Six Months: Comments http://url4.eu/1AXwv;;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the somewhat ... http://bit.ly/6h2TKA;;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gate... http://bit.ly/6h2TKA http://retwt.me/2USK;;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates m... http://bit.ly/6h2TKA (via @techcrunch );@techcrunch;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the somewhat ... http://bit.ly/6svbGo;;
0;0;Latest TechCrunch: Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates... http://bit.ly/8V6MTK;;
0;0;Microsoft Office 2010 (Fully Activated) (NewLinks 19/1) Megaupload ... @(http://cli.gs/DHSud);@;
0;0;Online Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the ... http://twurl.nl/eg3rfz;;
0;0;Online Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the ... http://twurl.nl/36sfft;;
0;0;TechCrunch: Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made t... http://bit.ly/6h2TKA;;
0;0;TechCrunch: Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made t... http://bit.ly/6h2TKA;;
0;0;[TechCrunch] Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made ... http://bit.ly/6h2TKA;;
0;0;Now We Know – Microsoft Image Composite Editor | Using Windows ... @(http://cli.gs/2bdGb);@;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the somewhat ... http://bit.ly/6h2TKA;;
0;0;Techrunch: Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the somewhat surprisin...;;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the somewhat ... http://bit.ly/6h2TKA;;
0;0;Blast - Sony, Nintendo and Microsoft See Revenue Drop In 2009 ... @(http://cli.gs/vm00U);@;
0;0;Bill Gates Rejoins Facebook, Gives Twitter A Try Too: Last summer, Microsoft founder Bill Gates made the somewhat ... http://bit.ly/4rAlQl;;
0;0;@vidiherfiangga luar biasa sudah bng,mau private microsoft office '07 kah??;@vidiherfiangga;
0;0;Ah, Microsoft Word 2008. So powerful, and yet so fundamentally horrible. Also, no support for Arabic. Is that so hard?;;
0;0;Microsoft researchers use EEG to tag images based on user's brainwaves. http://bit.ly/7uro7y;;
0;0;ITmedia: Microsoft 、Bingでのユーザーデータ保持期間を6カ月に短縮 http://bit.ly/7a0C9A;;
0;0;RT @mashable Microsoft Downplays Internet Explorer Security Hole - http://bit.ly/92zxFV;@mashable;
0;0;10 Security, Quality Issues Microsoft Must Address Quickly: News Analysis: Microsoft is having a rough start to 20... http://bit.ly/55Y2gB;;
0;0;I know it's real-account is 'verified'-but someone needs to tell the founder of Microsoft how to upload a less pixelated image. @billgates;@billgates;
0;0;Microsoft Office Power Point 2007;;
0;0;Microsoft Zune phone on the horizon? http://bit.ly/7JnJ06;;
0;0;@moniguzman perhaps @microsoft is finally getting it. I got some great help from a MS staffer on Twitter last week.;@moniguzman @microsoft;
0;0;Microsoft patching IE hole used by China cyber spies (AFP) http://nxy.in/sl7a1;;
0;0;#Microsoft Bill Gates is now on Twitter as @BillGates ( @devfish @NikitaP @ByteMaster @gleonardo );@BillGates @devfish @NikitaP @ByteMaster @gleonardo;#Microsoft
0;0;@microsoft _cares i did it twice anyway - bit greedy to do it too often i guess lol;@microsoft;
0;0;Microsoft patching IE hole http://bit.ly/8P1DKA;;
0;0;RT @mashable : Project Pink: Microsoft ’s Answer to Nexus One? - http://bit.ly/6yg9Rz;@mashable;
0;0;Bill Gates joins twitter http://twitter.com/BillGates #microsoft #windows;;#microsoft #windows
0;0;Microsoft Will Introduce Its Own Mobile Phone, Jefferies Says -... http://ff.im/-ey8rH;;
0;0;Holy crap @billgates got a twitter account. His profile picture is very low quality. I would expect better from the founder of Microsoft .;@billgates;
0;0;Microsoft has updated it's page on the official Mobile World Congress website. http://bit.ly/9lsCP Their still trying to be dead silent on 7;;
0;0;Come faccio a trovare il codice di attivazione Microsoft Office 20 http://goo.gl/fb/fLIh;;
0;0;Microsoft Silverlight technology...no other word to describe it except--wow!!!!;;
0;0;Microsoft Windows 7 (Seven) Ultimate Edition 32/64-bit ACTiV: ALL THE LINKS ARE RELOADED ON 19-JANUARY-2010 Microsoft http://bit.ly/4pMUOa;;
0;0;Microsoft Zune phone on the horizon? http://bit.ly/8DH1ZB;;
0;0;Microsoft Zune phone on the horizon? - Christian Science Monitor - #iphone #droid http://bit.ly/4soaeL;;#iphone #droid
0;0;#PCworld at it's best: voice of #Microsoft ! http://tinyurl.com/yeogrjp I'd say feeble attempt to kill #Apple 's iTablet LOL;;#PCworld #Microsoft #Apple
0;0;Microsoft Zune phone on the horizon? http://bit.ly/7JnJ06;;
0;0;Microsoft Will Unveil Its Own Phone, Jefferies Says - BusinessWeek: SINDH TODAYMicrosoft Will Unveil Its Own Phone... http://bit.ly/5NozPu;;
0;0;#ZUNE #Microsoft on 2 Fav Sources+9 others like Gizmodo-Zune Phone Expected in 2 Months? [Rumors] http://bit.ly/7m8nU9;;#ZUNE #Microsoft
0;0;Just finished some Microsoft Word 2008 templates for a client. Like drawing a portrait with a pencil taped to a brick.;;
0;0;Daily Digest for January 19th: Shared Microsoft shops to fly Win 7 minus SP safety ’shoot. ... http://bit.ly/6C9Av8;;
0;0;Congrats! @cheeky_geeky My New Job: Corporate Public Diplomacy via Innovative Social Engagement at #Microsoft - http://bit.ly/5U50Ug;@cheeky_geeky;#Microsoft
