retweets;favorites;text;mentions;hashtags
0;1;RT @KISSmetrics : Google Analytics for iPhone Apps http://bit.ly/5tE6nq #measure;@KISSmetrics;#measure
0;0;yay!!! I have google waves now!!!;;
0;0;[ Google news] Guide to a Good Life: Angry email: write it, read it, then delete it - Canada.com http://tinyurl.com/ybwxqkw;;
0;0;Google Hot Trends: what is a buckeye. http://bit.ly/7WTNtZ;;
0;0;2010: The Year That HTC and Google Battle Apple for Tablet Share http://bit.ly/6mE9G8;;
0;0;@VulgarVerbalist re: that vid. My s-i-l says def. not Greek. Brother google searched, apparently it's Lithuanian.;@VulgarVerbalist;
0;0;[ Google news] Will Android kill the iPhone in 2010? - TECH.BLORGE.com http://tinyurl.com/y9k747a;;
0;0;@wokendreams y ella los traduce con google traductor (?) jajajaja;@wokendreams;
0;0;@TNRLM I sure there are many. I just Google -searched the DVD player model and specific problem and got a quick fix.;@TNRLM;
0;0;Dear email: wtf did you do with my Google Wave invite???;;
0;0;10 tips on how to get your name on the first page of Google for common: Enter the network marketing with a very com... http://bit.ly/7wofIV;;
0;0;70% of Job recruiters will google you before hiring. Be careful what you put on the Internet.;;
0;0;Thanks to google i found a pic donnell from My Brother ANd Me.His name is Stefan J. Wernli he look cute nice lips. http://twitpic.com/w9zak;;
0;0;A look at Google Books: their plan to offer millions of books online via @PBS http://tinyurl.com/yd4nbkz They'll be charging children man!;@PBS;
0;0;Oh yea Google me to see what my resume is about lol i get it in;;
0;0;@Chantal_vdl oh my gosh!! google is way to funny XD;@Chantal_vdl;
0;0;Alerta de Google : salas danza - Alerta de Noticias de Google para: salas danza 2010: El año de las obras... http://tumblr.com/x3b55p19m;;
0;0;Holy shit the japanese are nuts! Google bagelhead! I DARE YOU!;;
0;0;All I can say to that is "Oy, a Klug" SRJH.. LLS. google it!!;;
0;0;Dailymotion - Google Nexus One - une vidéo Hi-Tech et Science http://bit.ly/5RSOhP (via feedly);;
0;0;@Elle_Nicole I was like hmm...let me google it and see haha...I was curious! How bout I live literally 6 mins from where you gonna be!;@Elle_Nicole;
0;0;Google Wave makes me feel stupid; I have no idea what I'm supposed to be doing.;;
0;0;I'll take one, if you still have one. RT @justinthesouth : I have two google voice invites! anyone want them?;@justinthesouth;
0;0;Pense em web. O que veio a mente? Google ? Exato. Existe um site mais visitado que o Google ? Sim, o Facebook. >>> http://bit.ly/7TLwkv;;
0;0;Ainda me dá arrepios quando vejo um jornalista jogar o nome da vítima no Google e escrever uma matéria com o que achou. http://bit.ly/6lZvql;;
0;0;HTC Nexus One, Google 's Phone http://is.gd/5J7Jc;;
0;0;RT @mashable : Google Nexus One vs Apple iSlate: Which Excites You More? [POLL] - http://bit.ly/8qZDZE;@mashable;
0;0;Google の関数型言語はHaskellの影響が特に強いのかな;;
0;0;Q:aproveita q vai ter que levar pro trabalho e coloca... A:vai lá no Google imagens http://formspring.me/alexnobre/q/16279251 #formspringme;;#formspringme
0;0;@gOOgLe _M3 ok .. I ll tell him .. but wat happened?;@gOOgLe;
0;0;@_mariiane esse google tá de palhaçadaa, né?? tem tudo, isso qe eu quero nao acho hahahaha;@_mariiane;
0;0;I’m Feeling Lucky: Google ’s New Year Surprise http://sty.im/E/hH0A;;
0;0;@uppinthesky es re peque jajaja no sé ni que edad tiene, a ver voy a buscar en google ... tiene 15 :||||||| juro que pensaba que tenía 12 XD;@uppinthesky;
0;0;If you click on "Im Feeling Lucky" On google right now.. you will be dazzled by bright colors. Rather cute actually. #google #newyear;;#google #newyear
0;0;Gente eu coloquei no Google - "Camp Rock 2 Músicas" e apareceu o twitter da @fc_demdem kkk;@fc_demdem;
0;1;We mark 5 years of Google blogging, & nearly 1 of tweeting: http://bit.ly/8BxQps (via @google );@google;
0;0;Digito "Erro 404" no Google e me deparo com isso: http://desciclopedia.org/wiki/Erro_404 Só comédia! kkkk²;;
0;0;Geeeeeeeente! Ameei esse Google Wave! O @marcelo_franco me mandou um convite! Valeu ! :D;@marcelo_franco;
0;0;Google Nexus One vs Apple iSlate: Which Excites You More? [POLL] http://bit.ly/8k2yNM;;
0;0;Why should i root my Android phone? | Android Meets Social Media http://bit.ly/5mRRHD #Google #Android;;#Google #Android
0;0;If new: know this about Twitter: each tweet indexes now on Google in Google 's real time search. Your tweets often will appear immediately.;;
0;0;#wish_code2010 clojure, haskell. пора бы мне написать уже хэлоуворлд для чего-нибудь навроде google app engine.;;#wish_code2010
0;0;Great :) -- Google Chrome OS Demo http://www.youtube.com/watch?v=ANMrzw7JFzA;;
0;0;Found a pic of me on google .;;
