retweets;favorites;text;mentions;hashtags
0;0;Apple iPhone 6 - 16GB - Silver (Unlocked) Smartphone http://www. 2daycellphones.com/US/landing-sta tic/twitter09/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889852&item=252555489476&vectorid=229466&lgeo=1 … pic.twitter.com/myYHVytSR3;;
0;0;Apple Opens the iMessage Door, and the Ephemera Rushes In - The New York Times http://www. nytimes.com/2016/09/22/art s/design/apple-opens-the-imessage-door-and-the-ephemera-rushes-in.html?ref=todayspaper …;;
0;0;apple needs to make a ‘find my remote’;;
0;0;Unlocking my Mac with my Apple Watch is works perfectly. I've tried every method over the years to get something like, none worked well.;;
0;0;Unlocked - Apple iPhone 5s - 16GB - Silver & Black (AT&T) Smartphone http://www. 2daycellphones.com/US/landing-sta tic/twitter09/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889852&item=282192323003&vectorid=229466&lgeo=1 … pic.twitter.com/cRYDpAMvHT;;
0;0;NEW Apple iPhone 7 256GB-CDMA & GSM UNLOCKED Worldwide Version- Apple Warranty $1,399 http://www. ebay.com/itm/BRAND-NEW- Apple-iPhone-7-256GB-CDMA-GSM-UNLOCKED-USA-Version-Apple-Warranty-/331980433507 … ? pic.twitter.com/P4yT9GoXTm;;
0;0;❦❋ BLACK GENUINE LEATHER PHONE CASE W/ ROTATING BELT CLIP FOR APPLE IPHONE 6 PLUS http:// ebay.to/2cy6zEX pic.twitter.com/uH4iSesOdZ;;
0;1;Tess brought me apple cider #whatdreamsaremadeof #myfavorite;;#whatdreamsaremadeof #myfavorite
0;1;AZAR XD HAHA;;
0;0;esse jogo tem q pagar pra baixar na apple , um saco... Do que se trata?;;
0;0;ひどいやつだ;;
0;0;腰が痛いのも #藤間幸三郎のせい apple _log_cream;;#
0;0;Damn you @Apple . How you going to let #Siri say "Santa is not real!" My poor child was upset.;@Apple;#Siri
0;0;Apple iPhone 6s (Rose Gold, 64GB) is now available at ₹53999 http:// amzn.to/1PbjH1F pic.twitter.com/YJH9D9V5Se;;
0;0;Fewer orders at Apple suppliers could signal first #iPhone sales decline #iPhone http:// goo.gl/fb/9oEJG5;;#iPhone #iPhone
0;0;Tim Cook says Apple Car speculation will ‘be like... http:// goo.gl/fb/9psSZg #timcook;;#timcook
1;17;Apple just wants to make it safe for us to push our friends in pools again without having to worry about destroying their phones.;;
0;0;#forsale #boutique #4134 Apple iPad Mini 4 16GB Wi-Fi + 4G Sprint Retina Display iOS http://www. computerhotdeals.info/deals2/index.p hp?link=http%3A%2F%2Frover.ebay.com%2Frover%2F1%2F711-53200-19255-0%2F1%3Fff3%3D4%26toolid%3D100034%26campid%3D5337872096%26mpre%3Dhttp%3A%2F%2Fdeals.ebay.com%2F5003683602_Apple_iPad_Mini_4_16GB_Wi_Fi___4G_Sprint_Retina_Display_iOS&image=http%3A%2F%2Fi.ebayimg.com%2F00%2Fs%2FNTAwWDcwMA%3D%3D%2Fz%2F3FcAAOSw14xWGBMh%2F%24_35.JPG&title=Apple+iPad+Mini+4+16GB+Wi-Fi+%2B+4G+Sprint+Retina+Display+iOS … pic.twitter.com/gAhqVC1Pg9;;#forsale #boutique #4134
0;1;apple got our back and I only really upgraded because it was free...still not tried putting it in water...don't think I will pic.twitter.com/kbsbgyn4T0;;
0;0;Getting this blaze pizza with every topping I could imagine on it. Got some caramel apple pie AND oatmeal raisin talenti. AND that gas?;;
0;0;Odeio esse monte de álbuns desnecessários que a Apple não me deixa deletar, af;;
0;0;En la inauguración de Apple Viendo mi próximo bebe (at @Apple Store Vía Santa Fe in Mexico City, DF) https://www. swarmapp.com/c/iXDoQI5lvkz;@Apple;
0;9;There is no attractive way to eat a Carmel Apple;;
0;1;お前もフラグ建ててるやんけ！wwww;;
0;0;Been wrestling with Apple HomeKit today. Apple Store help was worthless. Trying to coordinate home automation is like herding cats. w/ADHD;;
0;4;Any of you work at Spotify or Apple Music?;;
0;0;Mana New World for the win....Roast Pork and Apple Sauce roll!!! pic.twitter.com/YjzoukdSg0;;
0;0;Apple がAmazon Echoの競合製品を開発中との噂 http:// dlvr.it/MKmRGW;;
0;0;つけてみた;;
0;0;I'm happy @Apple has now given us the opportunity to have entire conversations using #dankmemes;@Apple;#dankmemes
